model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.005082357158040115	0.924764092931334	0.9632176452848473		
spatial_mean	0.06767768133865919	-0.0018563405688862833	0.0		
best_single	0.005229590840630088	0.922584541334258	0.9632176429130839	1.0	
global_elastic_net	0.005082357650876643	0.9247640856357029	0.9632176429130838		[0.0, 1.24481815395962, 0.0, 0.0]
