validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0016869367100298405	0.0016869367100298405	0.0	False
1	0.01631896197795868	0.005026747472584248	0.0051482911221683025	-0.024179382249712944	False
3	0.0	0.004582659807056189	0.004582659807056189	0.0	False
4	0.0	0.0022016314323991537	0.0022016314323991537	0.0	False
