validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0030717107001692057	0.0030717107001692057	0.0	False
1	0.0	0.0048643117770552635	0.0048643117770552635	0.0	False
2	0.0	0.012259749695658684	0.012259749695658684	0.0	False
3	0.0	0.005987359676510096	0.005987359676510096	0.0	False
