cell	x	y	z	x_standardized	y_standardized	z_standardized	domain
E1_6730.0	592.608017102588	-87.0998709553894	53.4956839605549	-1.5291028374294584	1.0955010478883676	-0.7457433419222869	2
E1_6731.0	772.3106768515927	-195.5162115598274	57.7735469680548	0.12166615678020462	0.8592857914571886	-0.6909184404881351	1
E1_6732.0	693.5053440462078	-151.82486267929823	43.44779559214001	-0.6022485596474882	0.9544795890166667	-0.8745166309345621	2
E1_6733.0	668.7205335050312	-142.97555716128693	50.030993373097935	-0.8299246375969233	0.9737602708817888	-0.7901466619033477	2
E1_6734.0	590.3438406124507	-97.30339513945654	38.160229449300594	-1.5499018192172491	1.073269822704011	-0.9422818427002257	2
E1_6735.0	876.0402593642415	-267.11272244160756	43.90410964280258	1.0745378551365883	0.7032928102955917	-0.8686685304211204	1
E1_6737.0	647.7391315543998	-138.57169666811478	49.763597775305044	-1.0226621732768548	0.9833553100602207	-0.7935735919539875	2
E1_6738.0	903.713725487875	-284.91337911063835	69.0697283860702	1.3287494505743607	0.6645091116734454	-0.5461470834485994	1
E1_6739.0	703.610282262157	-165.78578816755805	38.45097493356248	-0.509423452225083	0.9240618164203938	-0.938555661546426	2
E1_6740.0	709.5681320345709	-174.12840167576832	39.89084022894855	-0.45469396914343735	0.9058851045136701	-0.9201024121647606	2
E1_6741.0	639.3808323033637	-136.29570758805272	45.22652219092815	-1.0994424572593386	0.9883141874875909	-0.8517205502078312	2
E1_6742.0	596.5434956410527	-112.54740593021239	44.169795596985495	-1.4929510856537804	1.0400564906739622	-0.8652635110867051	2
E1_6743.0	820.4982147312477	-244.04567567902365	39.04898792985502	0.5643223397779562	0.7535508095580267	-0.9308915536681233	1
E1_6744.0	757.3140432453432	-204.33965597739734	48.50431424754259	-0.016094618765892355	0.8400614552170738	-0.8097125134589975	1
E1_6745.0	776.5636163617128	-219.7233524319018	48.76908546817109	0.16073414101238767	0.8065437789830225	-0.806319217309002	1
E1_6747.0	825.8424752200076	-253.0043788480886	52.03958750324379	0.6134153221753605	0.7340317743777813	-0.7644046091509806	1
E1_6748.0	687.6221111860234	-172.89266767786899	40.494010105542834	-0.6562926033186987	0.9085774959148845	-0.9123722139386005	2
E1_6749.0	926.6252843695192	-313.23809101055696	38.12338485754235	1.5392176265248665	0.6027958215229323	-0.942754041344265	1
E1_6750.0	818.6473334191758	-254.98706815195203	41.418156227273336	0.5473199343255386	0.7297119323712685	-0.9005283984761135	1
E1_6751.0	634.7131557722468	-144.0418871346459	49.95685202790105	-1.142320262759436	0.9714369734277986	-0.7910968540753477	2
E1_6752.0	631.5820483602331	-149.38943790324583	32.49513772565387	-1.1710829702258225	0.9597858416054073	-1.014885405465055	2
E1_6753.0	899.0979653857169	-305.8319170610383	39.497828471943635	1.286348555273228	0.6189322384957429	-0.9251392333071117	1
E1_6754.0	846.019861248216	-275.36616996846004	43.63797465246435	0.7987670764904502	0.6853103713650073	-0.872079304582867	1
E1_6755.0	809.736154577335	-258.11721884249994	35.474313242005266	0.46546083577622305	0.7228920254834894	-0.9767044249725403	1
E1_6756.0	535.4538215524382	-98.11486720156432	40.288432387328314	-2.0541277537827383	1.0715018043391697	-0.915006888802758	2
E1_6757.0	859.3309903495444	-290.7641223537124	29.583704090622547	0.9210446166731387	0.6517616346070672	-1.052198209029083	1
E1_6758.0	739.1877880271279	-220.2920478259805	40.55953610150947	-0.18260445305078338	0.8053047173471602	-0.9115324356979354	2
E1_6759.0	617.4223033626699	-146.32426091977203	35.98336366564615	-1.3011559921863232	0.9664641851385091	-0.9701804574560033	2
E1_6760.0	740.2605235527733	-227.5607442023362	54.60698675329906	-0.17275018296265013	0.7894678336367451	-0.7315009349146573	2
E1_6761.0	758.745403263723	-238.51859313686202	39.08806704841975	-0.002945983452464168	0.7655931014554859	-0.9303907174282323	1
E1_6762.0	767.4865320852305	-242.69419755287646	56.405867624760404	0.07735101634203599	0.7564953818462	-0.7084465579285912	1
E1_6764.0	576.7991933033384	-143.91429763692344	39.81721628369865	-1.6743244841161293	0.9717149627581375	-0.9210459733621255	2
E1_6766.0	884.5173485621973	-319.21324074761014	51.890859073871354	1.152409357031332	0.5897772901882293	-0.7663107060658432	1
E1_6767.0	795.6854989076227	-264.6105677209794	81.89150241501198	0.3363899207420576	0.7087444526925633	-0.3818237995764204	1
E1_6768.0	906.5017933881225	-335.7947619306305	41.03663686811807	1.35436095821653	0.553649818476591	-0.9054179335603922	1
E1_6769.0	705.2570849054055	-221.58999285886836	44.94288685976442	-0.49429573654823117	0.8024767818434542	-0.8553556079567662	2
E1_6770.0	782.6932229283408	-270.65657386852416	76.16413904193952	0.2170414014671095	0.6955715408919568	-0.4552254330218495	1
E1_6771.0	849.4142765098493	-312.75921690215864	50.3647104134682	0.8299485596983378	0.6038391824192963	-0.7858697592037708	1
E1_6772.0	705.3871062932428	-229.43851926482188	41.01138160241348	-0.4931013453470892	0.7853765765860808	-0.9057416039188212	2
E1_6773.0	703.4952617861778	-234.65876652168618	36.719945989893645	-0.5104800433501724	0.7740028109937391	-0.960740451253325	2
E1_6774.0	722.935234730813	-249.24572462807492	55.24838886105833	-0.33190224917561373	0.742221051616496	-0.723280754119735	2
E1_6775.0	538.5701966350458	-139.899682123093	37.4288942482127	-2.025500379163567	0.9804619231128687	-0.951654602006607	2
E1_6776.0	751.6549934806333	-269.05163085139884	52.02393892497204	-0.06807929112032816	0.6990683571858298	-0.7646051606319021	1
E1_6777.0	881.342216143465	-344.30891313351657	59.06655967590234	1.1232422308648409	0.5350993638267572	-0.6743472473160853	1
E1_6778.0	630.9761820632073	-202.561311321885	61.5707831417766	-1.1766485266798217	0.8439360753756486	-0.6422532311110446	2
E1_6780.0	723.3428496901224	-257.7846739715612	41.99955739398142	-0.32815785197334746	0.7236165672963355	-0.8930771870645775	2
E1_6781.0	436.0935041614865	-97.05343327753559	32.41434126090625	-2.966862887658366	1.073814434383233	-1.0159208893522784	2
E1_6782.0	953.6511570950692	-389.35714635228777	51.75266518519099	1.7874803556303074	0.4369492150372121	-0.7680817927772269	1
E1_6783.0	887.6814521648982	-354.82978789725286	45.9358372266001	1.1814751712441056	0.5121767018337314	-0.8426300003589234	1
E1_6784.0	643.0912692737217	-212.41921810541533	35.03357412583934	-1.0653579628273078	0.822457874158341	-0.9823529178203966	2
E1_6785.0	725.2472918557037	-262.6928223780153	39.54839035083489	-0.31066343045171796	0.7129227961547426	-0.9244912345232145	2
E1_6786.0	701.3472167932496	-247.23523978291593	40.64161550905038	-0.5302122280459691	0.746601453967309	-0.9104805096731152	2
E1_6787.0	936.8132440129573	-383.7999369336602	44.038315278181194	1.6328053781871785	0.44905714674330344	-0.8669485569861036	1
E1_6788.0	574.2475487028319	-182.03178513338236	32.046307570128896	-1.6977641805382186	0.8886653778589427	-1.0206375927123303	2
E1_6789.0	714.0836319175837	-263.3859940113463	45.48763330154326	-0.41321407557566175	0.7114125282910124	-0.8483741618644604	2
E1_6790.0	859.2393214344688	-344.273616522153	58.6194111355788	0.9202025356324295	0.5351762673457093	-0.6800778830579695	1
E1_6792.0	624.8590903798608	-214.88411188382622	39.78137216547646	-1.232840823998682	0.8170874151233206	-0.9215053499819656	2
E1_6793.0	741.0301390196114	-281.52177648877483	54.25673006078481	-0.16568040808065887	0.6718986645634398	-0.7359898090581443	2
E1_6794.0	955.5008164622118	-405.0762423126399	53.17210369541007	1.8044715361581483	0.4027007773714522	-0.7498903321628579	1
E1_6795.0	809.7186351881736	-326.3570735343858	45.703031435232504	0.4652999006822988	0.5742124566564785	-0.8456136289937468	1
E1_6796.0	849.393948078269	-348.1420152828601	57.46521263638772	0.8297618204224665	0.5267478809959761	-0.6948700395254994	1
E1_6798.0	834.7211826497728	-342.190983043586	48.82665433533709	0.6949761346540781	0.5397138656307018	-0.8055814172760141	1
E1_6801.0	654.0571153941322	-243.57078018850797	37.89521230647679	-0.9646244578467376	0.7545855019249224	-0.9456782905781035	2
E1_6802.0	610.2734995321404	-219.5443676795823	50.89771877825265	-1.366825714190484	0.8069337472196435	-0.7790387477824948	2
E1_6803.0	651.6846455804102	-241.65294245499337	64.85259760570068	-0.9864182343754809	0.7587640466857017	-0.6001936433696026	2
E1_6804.0	666.3510351506704	-252.84913158847257	50.092559243965894	-0.8516911179632842	0.7343700238615398	-0.7893576364492539	2
E1_6805.0	750.8360968159889	-304.6051373593927	60.23687820727596	-0.07560176866932376	0.621605120463472	-0.6593484972353486	1
E1_6806.0	680.1293943142076	-267.31895942584043	35.89386004358733	-0.7251215494882259	0.7028434654657942	-0.9713275318828307	2
E1_6807.0	712.4932546219818	-288.83985366851823	39.075237464899516	-0.4278234616155876	0.6559541909909249	-0.9305551407981963	2
E1_6808.0	812.4814428726391	-347.074624364291	35.709816371393536	0.4906793651201098	0.5290734900152108	-0.9736862273739941	1
E1_6809.0	784.2622413978905	-326.89422135153615	44.971336597669634	0.23145458291079354	0.5730421302217157	-0.8549909973851452	1
E1_6811.0	701.5660026679584	-282.5660107416083	39.86926631503946	-0.5282024362106962	0.6696235088034125	-0.920378902482833	2
E1_6812.0	761.1822057253054	-319.37256427709224	47.24327375611918	0.01943876006893074	0.5894301594129023	-0.8258739521318942	1
E1_6813.0	689.6090783222055	-283.17227020471955	35.124763790712414	-0.6380400980663875	0.6683026033592309	-0.9811842351440897	2
E1_6814.0	974.9432697391983	-445.8787404280429	41.677571922223905	1.9830721149467276	0.31380114746669535	-0.8972037385042533	1
E1_6815.0	641.2724464981786	-260.22006171589743	42.15659480315254	-1.082065874930681	0.718310395391524	-0.8910646026353456	2
E1_6816.0	676.4763697399285	-279.50173431720776	36.303866977750026	-0.7586786471445912	0.6762998902172319	-0.9660729013083176	2
E1_6817.0	979.824053086425	-459.33459527908803	39.36319633130547	2.027907543806324	0.2844838122161248	-0.9268646728145048	1
E1_6818.0	846.5049533159422	-381.007837740509	36.68925581190701	0.8032231871894123	0.45514051409562767	-0.9611337752050653	1
E1_6819.0	649.5858745834304	-272.5248171390669	47.73120971631958	-1.005697782561356	0.6915010515103127	-0.8196205866367239	2
E1_6820.0	823.9870485482422	-373.19449521245554	54.99191210081678	0.5963711625337732	0.47216406145536244	-0.726567748835494	1
E1_6821.0	766.5419988990533	-341.3449948884064	39.7781662335617	0.06867442747061285	0.5415570869375581	-0.921546437062343	1
E1_6822.0	747.3750086912005	-327.0250292674737	51.09323850266835	-0.10739571635272502	0.5727571286690517	-0.7765329757180949	1
E1_6823.0	871.1390986161036	-407.97118894954735	37.379260582768005	1.0295152371632994	0.39639332815873013	-0.9522907048483882	1
E1_6824.0	902.4757992914024	-444.62591741501666	52.93942211588385	1.3173777202665784	0.31653077205681696	-0.7528723689042642	1
E1_6826.0	853.0224700588765	-409.6481509268437	47.48801188130765	0.8630938344770235	0.39273959846001555	-0.8227373992392201	1
E1_6827.0	753.2837164125955	-354.1229151715351	44.70592881145729	-0.053117657719927866	0.5137168213511282	-0.8583924517312608	1
E1_6828.0	723.2417219446784	-336.54919750245125	56.12189755603457	-0.3290868229015826	0.5520060700244214	-0.7120859056591867	2
E1_6829.0	855.0189070320355	-417.56418787557925	46.461416215333024	0.881433330724813	0.3754923026433579	-0.8358942034896395	1
E1_6830.0	675.3583595609796	-315.45680371024554	58.390839345499295	-0.7689488153279527	0.5979617366757392	-0.6830072489211976	2
E1_6831.0	686.2009735244782	-329.4778316010937	64.80547700484179	-0.6693473349039694	0.5674130142211662	-0.6007975388877801	2
E1_6832.0	669.7820716403206	-325.4084046743465	35.20362352943941	-0.8201732280053541	0.5762793965365106	-0.9801735722511333	2
E1_6833.0	823.3406929893329	-410.6042792352439	61.84596043964552	0.5904336671323532	0.39065640608983687	-0.6387265711394349	1
E1_6834.0	719.6398677257778	-355.44172941396357	42.41662401149134	-0.36217386387542827	0.5108434164499525	-0.8877320799032754	2
E1_6835.0	768.4180673806791	-387.6619896190496	45.13666001106845	0.08590820511646104	0.44064258708980564	-0.8528722198954365	1
E1_6836.0	934.5854580431028	-483.4721921154188	46.70894257366307	1.612340683842044	0.2318933208331968	-0.8327219167254286	1
E1_6837.0	794.02983173182	-404.4671332912749	52.82548265185865	0.3211807744647392	0.4040278913735863	-0.7543326119914529	1
E1_6838.0	647.6573917302769	-315.3863072227572	36.440245077776964	-1.0234130445630267	0.5981153329489275	-0.9643250856632991	2
E1_6839.0	896.952046357254	-465.25904712327275	35.976558823069524	1.2666358999278986	0.2715757403905482	-0.9702676680148464	1
E1_6841.0	807.708754374743	-419.06620739829634	69.37179309530246	0.4468369077944789	0.37221973390745344	-0.5422758356126214	1
E1_6842.0	999.1409290244553	-542.7373536695816	40.46189507008443	2.20535455493033	0.10276762579586828	-0.9127837988001248	1
E1_6843.0	683.7252091190358	-355.8071193503612	44.540840992650395	-0.692089987256364	0.5100473124951211	-0.8605082098511911	2
E1_6844.0	813.6554233679022	-430.5007437903603	42.513327147671426	0.50146368297102	0.3473064050590117	-0.8864927368246982	1
E1_6846.0	636.1634762788699	-330.0215996401055	55.2800453526548	-1.1289974542526289	0.5662282637854097	-0.722875045935886	2
E1_6849.0	648.718190457131	-348.3253414044222	34.2300891685486	-1.013668427261126	0.5263484538748069	-0.9926503451830911	2
E1_6850.0	685.1141037932545	-371.2076053573313	39.53640738238549	-0.6793314434060642	0.4764930555351484	-0.9246448077122051	2
E1_6851.0	665.7731742308664	-359.6903302230004	32.25427792870726	-0.8569994138488896	0.501586653825562	-1.0179722538760247	2
E1_6852.0	664.9464915384416	-356.2862292988978	60.21473918960181	-0.8645934147312955	0.509003437755194	-0.6596322298980604	2
E1_6854.0	885.7158749054082	-490.40067443418394	60.143301820817115	1.1634191558227327	0.2167976883991779	-0.6605477680290079	1
E1_6855.0	626.891196042511	-345.2994570636546	40.93031830008545	-1.2141736711276778	0.5329411874194055	-0.9067805075845694	2
E1_6856.0	774.8527223017011	-427.9234134429994	72.16013162752272	0.14501767431907575	0.35292183853993836	-0.5065406133939547	1
E1_6857.0	890.3036819505572	-499.3513787731239	56.89742897154078	1.205563271174874	0.19729608090279083	-0.7021467296407696	1
E1_6858.0	870.7189262480732	-486.83977878181094	57.22089425028602	1.0256554861816665	0.22455609340492227	-0.6980012130607653	1
E1_6859.0	919.8103205018753	-520.8241915931412	65.55353832676337	1.4766145962465225	0.15051156522645678	-0.5912104183630813	1
E1_6860.0	651.2858395763011	-371.356213526586	43.266925633936836	-0.9900817115171522	0.476169271162677	-0.8768346522488266	2
E1_6861.0	941.649958527309	-540.7400727927051	53.1766654621701	1.677235985754632	0.1071192596166206	-0.7498318687635986	1
E1_6862.0	883.2874504854612	-509.304993369351	36.168413413030606	1.1411113739411003	0.1756093535039815	-0.9678088681500857	1
E1_6863.0	856.4013597816432	-497.7480009469648	50.143579578022475	0.8941326983257147	0.20078948699130744	-0.7887037621244134	1
E1_6864.0	828.3583726834663	-489.7143935917045	51.507363557681664	0.6365266413460908	0.21829294275185482	-0.7712255674905025	1
E1_6865.0	884.2647853342088	-525.6453894200301	52.568904155365644	1.1500892826015867	0.1400072401898913	-0.7576209105544714	1
E1_6866.0	723.6667349485614	-432.0242972213584	40.71218760356558	-0.32518260529052484	0.3439869186939177	-0.9095760608585988	2
E1_6867.0	838.4894640685932	-506.21343235108435	67.94126329776843	0.729591994743926	0.18234518202052338	-0.560609441670347	1
E1_6868.0	789.3816258052622	-478.102096829017	65.14753865509127	0.2784818281442982	0.24359357217967456	-0.5964136920403116	1
E1_6869.0	661.4792790207048	-405.93316136214514	44.82277298612107	-0.8964436217822641	0.40083374006055306	-0.8568949820021307	2
E1_6873.0	862.0370282188558	-532.2641920777517	42.75366604845104	0.9459025871564669	0.12558633132740332	-0.8834125641957634	1
E1_6874.0	765.3345247550963	-478.6661439908321	48.88963230699225	0.05758243316770071	0.24236463801509553	-0.8047742944012367	1
E1_6875.0	775.2008049571147	-484.1955807905624	45.639564449210454	0.14821520103226668	0.23031721671046215	-0.8464270190548313	1
E1_6876.0	988.1201271259663	-622.0785879265562	53.44050715148038	2.1041162199453995	-0.07009939674971939	-0.7464504854455035	4
E1_6877.0	940.9476695139092	-592.7716525217185	45.24494742128763	1.6707846793025534	-0.006246058560380401	-0.8514844132776423	1
E1_6878.0	939.4897784589564	-593.7762704713707	79.88534190938957	1.6573923268809856	-0.008434899147227837	-0.40753466310547876	4
E1_6879.0	672.4886505441615	-438.57888406073323	48.42758377292402	-0.7953102875175341	0.3297059219139915	-0.8106958877981439	2
E1_6880.0	969.7119952650246	-618.5015014761368	44.63517490040999	1.9350170348815356	-0.062305715571665234	-0.8592992306983405	4
E1_6881.0	952.9485499973425	-614.1948556041415	46.51729500518505	1.7810261272195607	-0.05292248557755112	-0.8351780634120993	4
E1_6882.0	1027.1457766814847	-663.2448706207142	66.67588135474291	2.462610258682067	-0.1597916328896364	-0.576826520193269	4
E1_6883.0	942.6396660292503	-625.7767743391356	53.83571397139222	1.6863275510092774	-0.07815692799369484	-0.7413855324748767	4
E1_6884.0	709.6873209451898	-495.7675920777785	42.84820615292874	-0.45359908630543133	0.205104360434419	-0.8822009424349736	2
E1_6885.0	737.5148602986877	-515.8293687255475	63.09557339755637	-0.19797215672038895	0.16139418087202367	-0.6227115872261608	2
E1_6886.0	946.4426362371954	-637.9104400528159	49.31597200496198	1.7212620662465437	-0.10459350519255553	-0.7993103438545087	4
E1_6888.0	837.8708843924933	-574.2142833081559	53.85033843582076	0.7239096517492246	0.03418634953447739	-0.7411981059912759	1
E1_6890.0	1003.4857758768894	-672.9478529324421	38.626877492500576	2.24526681042285	-0.18093228790652569	-0.936301302199507	4
E1_6891.0	775.5183146467936	-542.9652333032408	90.49359342196088	0.15113188101805616	0.10227112641394717	-0.27157978504001357	1
E1_6892.0	938.6756801323027	-641.7773630837577	55.556032595514836	1.6499139274084627	-0.11301867625312666	-0.7193380057454084	4
E1_6893.0	793.8707255140216	-557.7767039105299	90.32606659827533	0.3197192067200306	0.07000020389324685	-0.27372680133764493	1
E1_6894.0	688.820462582012	-499.0976326244454	53.15861663313106	-0.6452844116123047	0.1978489377068883	-0.7500631817512591	2
E1_6895.0	754.1521520039142	-542.4343214355257	35.602321302295174	-0.04514010997734316	0.10342786609244485	-0.9750638793833366	0
E1_6896.0	757.5414729934616	-547.3889962868648	47.98274762812344	-0.014005423330058586	0.09263272410538667	-0.8163968879821804	0
E1_6897.0	684.4223532806284	-508.9815609395796	61.328749716152316	-0.6856859419959388	0.1763140413205105	-0.6453551206947825	2
E1_6899.0	786.2298059732462	-569.718902908433	89.19251901201221	0.24952885404088737	0.043980790372049494	-0.28825429662649393	1
E1_6900.0	624.75921839988	-483.17757375816046	53.71972654815761	-1.2337582593230842	0.23253522915090166	-0.7428720221159172	2
E1_6901.0	955.2818888990713	-668.3460112189874	46.985558671782776	1.8024604427568878	-0.17090589138420215	-0.8291768171540012	4
E1_6903.0	738.0559117606632	-556.7881315882219	88.72091174832502	-0.19300199668520404	0.07215408460267571	-0.2942983942757057	2
E1_6906.0	739.5386958600792	-565.6004220082218	44.766911391778514	-0.1793809739366157	0.05295405045928847	-0.8576109017027886	0
E1_6907.0	969.5501251049493	-701.3766300542254	54.19426943559435	1.933530077249894	-0.24287231318692143	-0.736790301643713	4
E1_6908.0	729.6478868303524	-568.7041070084076	90.31669057319469	-0.27023906639182455	0.04619180646439678	-0.27384696405673836	2
E1_6909.0	776.3393808571501	-597.6248205202166	103.41830984934654	0.15867428825979052	-0.016820039538501617	-0.10593719598246838	1
E1_6910.0	989.2192355410969	-721.9790448840802	63.06362217658641	2.1142127543846043	-0.28776042391823353	-0.6231210726485102	4
E1_6911.0	705.6563976032818	-564.0808542172874	59.59914864314142	-0.490627604860202	0.056264852995132716	-0.6675216108750381	2
E1_6912.0	712.3904811932154	-572.4370943931436	84.6778745269937	-0.4287675499772915	0.03805845158981177	-0.3461137789117929	2
E1_6913.0	963.2297925015461	-728.1218559402431	82.05055474428156	1.8754707858105624	-0.30114425223000013	-0.3797853920211086	4
E1_6914.0	996.4057820345458	-747.9393738833248	49.637289761579844	2.18022918476689	-0.344322246032928	-0.7951923498222705	4
E1_6915.0	965.742238793969	-735.9296474145119	69.64187988884802	1.8985504021331128	-0.3181557050697954	-0.5388144153172914	4
E1_6916.0	843.0013835360796	-665.1775452145188	56.84352765734432	0.7710389982089866	-0.16400250389144627	-0.7028375264785393	1
E1_6917.0	708.0790299210526	-584.1726113292189	71.38924674030423	-0.4683730298854517	0.012489352624171404	-0.5164202397131553	2
E1_6919.0	703.9618174893728	-589.1991919940582	102.33630187803918	-0.506194209796113	0.0015375437538725045	-0.11980416186564224	5
E1_6920.0	727.9523358589598	-603.8413758004803	82.25943427914191	-0.28581458973458573	-0.03036454022409251	-0.37710840122213884	0
E1_6921.0	979.0253472073126	-751.9093386232616	54.87905867193654	2.0205705411010033	-0.35297192221493817	-0.7280140733447217	4
E1_6922.0	665.7802474322853	-570.343605824568	48.42135390057063	-0.8569344386192055	0.042619700717985924	-0.81077572956426	2
E1_6925.0	646.5165749076306	-570.7170205019777	67.91107656579152	-1.0338927171595689	0.041806112625197324	-0.5609963134804895	2
E1_6926.0	719.869510372886	-614.3773761047514	82.61266468604826	-0.36006434049873504	-0.05332015742863147	-0.3725814160876841	0
E1_6927.0	978.7666570699556	-765.1792163152816	73.27568356471558	2.018194184187571	-0.38188405431933564	-0.49224374954065914	4
E1_6928.0	765.0805784694012	-641.5290449478272	101.69282236484375	0.05524965381315115	-0.11247764588973017	-0.12805096659594453	0
E1_6929.0	802.0346700190569	-670.2738668503151	95.79029748244348	0.3947141259837963	-0.17510626293130935	-0.2036974621295513	4
E1_6930.0	838.0827584341912	-697.5609451207852	40.70996359407472	0.725855950703293	-0.23455877862203794	-0.9096045636650026	0
E1_6931.0	627.5757456704514	-579.5567909771873	64.53727905233673	-1.2078853206804436	0.022546205511998388	-0.6042347518806115	2
E1_6932.0	977.0474629737532	-778.0378176043183	83.57045015215391	2.0024014724213504	-0.4099001059947763	-0.3603064802886077	4
E1_6933.0	802.4884072549984	-677.9592845876589	50.59525899997826	0.39888220764522964	-0.19185109043135384	-0.7829150588056895	0
E1_6934.0	1010.5371697587814	-819.7636011599345	63.05029973216172	2.310041713601496	-0.5008113709150966	-0.6232918125018354	4
E1_6935.0	793.753848469173	-688.3430085457378	80.17829998141146	0.3186455609429431	-0.21447493111619415	-0.40378012552566833	0
E1_6937.0	746.3140213390037	-666.0867553930048	80.85129838257379	-0.11714206638839691	-0.1659834720210062	-0.39515500804425785	0
E1_6938.0	738.5672435425876	-660.9933815557949	93.75266557696459	-0.18830484499844735	-0.15488613558307884	-0.22981166171497724	0
E1_6939.0	642.2884513583325	-611.9492811419044	53.809523625696784	-1.072732739163793	-0.04802987488367087	-0.7417211867767469	2
E1_6940.0	833.3848847435937	-721.7961065859348	68.14430947566824	0.6827007506746269	-0.2873618417786172	-0.5580072109139105	4
E1_6941.0	815.4736642203641	-713.129919146952	63.25305325600904	0.5181662494630329	-0.2684801337559413	-0.6206933323866779	0
E1_6942.0	853.3230804540277	-739.023763348962	85.51526625530306	0.865855275628456	-0.32489710018430645	-0.3353818038845782	4
E1_6943.0	766.9488031516156	-689.7576797417604	62.40676122365712	0.07241137742884095	-0.21755718714394096	-0.6315393733133877	0
E1_6944.0	927.2054994236576	-774.9816593004787	54.74181161434777	1.5445475477552086	-0.403241412172323	-0.7297730255110814	4
E1_6945.0	708.3573434247141	-651.7408064906707	79.46980090039926	-0.46581641050566003	-0.1347268184591841	-0.412860218136063	0
E1_6946.0	857.6925805697936	-743.6407294799059	73.25617546084253	0.9059939987913541	-0.33495644947127484	-0.4924937645294823	4
E1_6947.0	954.1787385733875	-803.2981472442194	76.2558005842696	1.7923267788693602	-0.46493678413904016	-0.45405070278510784	4
E1_6948.0	724.265428647642	-673.106827805691	83.39479757909068	-0.31968293713396345	-0.18127865903694054	-0.3625576358277082	0
E1_6949.0	1005.1803146471852	-833.7035431671129	52.578466284652436	2.260833035571646	-0.5311834251414557	-0.7574983627321755	4
E1_6950.0	753.0296468584464	-691.9013063201955	59.25924435420502	-0.05545156943246308	-0.2222276759198462	-0.6718778090761756	0
E1_6951.0	789.3189299750071	-716.9588146856745	68.18133335420428	0.27790589714363395	-0.2768224513114418	-0.5575327145385263	0
E1_6953.0	938.6817553114449	-805.5742061261847	72.12670455252157	1.6499697346924302	-0.46989581364933775	-0.506969013295718	4
E1_6955.0	930.4749837803777	-800.2467784563541	64.15169709230568	1.5745814015148885	-0.45828852561386557	-0.6091763530764487	4
E1_6956.0	1017.9999169939163	-851.3649335696059	82.05440981125854	2.378595355292672	-0.5696636933334746	-0.37973598565473726	4
E1_6957.0	870.2621111922422	-767.2630339142594	55.84333572948068	1.021459131317986	-0.38642423254112485	-0.7156559415994118	4
E1_6958.0	636.6763659313468	-639.3184604722552	58.12273750864381	-1.1242859917904569	-0.10766127064731913	-0.6864432301001525	2
E1_6960.0	693.5762770596112	-676.6845771415353	119.69783128870081	-0.601596960949084	-0.18907378449590076	0.10270042442356052	5
E1_6961.0	817.6520466804691	-747.6760739333369	101.09855073245733	0.5381771175697941	-0.3437485736062626	-0.135667125321359	4
E1_6963.0	979.2854740164437	-845.1550295896877	67.2342483470312	2.022960095444139	-0.5561336843620287	-0.5696705137333568	4
E1_6964.0	920.118746444573	-810.6398022246175	97.75403895884693	1.479447831903282	-0.48093262853072016	-0.17853023898630818	4
E1_6965.0	831.5421400399406	-758.3153020611229	70.79760507685717	0.6657730890290874	-0.3669291014346656	-0.524002692873987	4
E1_6966.0	998.6123606043514	-858.1798535962025	76.20480157728902	2.2004990655322056	-0.5845118986193722	-0.45470430378309395	4
E1_6967.0	794.4777328890834	-749.4081357121746	107.3004505011331	0.32529524524616144	-0.34752235360069694	-0.05618385460277335	4
E1_6968.0	912.5723484145635	-819.7882566979998	65.60388880470464	1.4101257645320806	-0.5008650898860015	-0.5905651288843269	4
E1_6969.0	595.6375767189035	-640.1192190147924	47.76380336771686	-1.5012729595205363	-0.1094059466196895	-0.819202867854682	2
E1_6970.0	627.5582795313301	-661.4279405760891	50.04464911780697	-1.208045766613466	-0.15583294369190248	-0.7899716504884496	2
E1_6971.0	927.4111388103066	-836.7945995343277	98.82898786625867	1.546436574461562	-0.5379181541348358	-0.1647537417510589	4
E1_6972.0	577.2629116622866	-627.6645485259594	54.30626589510702	-1.6700647147278151	-0.08226997092743212	-0.7353549600156639	2
E1_6973.0	958.8287923735778	-860.7004364254024	76.37541907634318	1.8350426999663685	-0.5900036917940543	-0.4525176775278384	4
E1_6974.0	734.6477560266089	-723.9235725538963	57.96944681759438	-0.22430970142965667	-0.2919971201542651	-0.6884077967571081	0
E1_6975.0	928.0761892441936	-846.585432547012	101.03907423628647	1.552545803102806	-0.5592502164224223	-0.1364293734425586	4
E1_6976.0	889.2786853768412	-820.9166092124628	65.53738885590832	1.1961475365083705	-0.5033235207559486	-0.5914173892610015	4
E1_6977.0	762.331562442524	-745.8697242174869	96.94273277098942	0.029996881104652835	-0.3398129366076789	-0.18892790289097836	0
E1_6978.0	611.4877053715612	-659.4171678799663	45.722323257242856	-1.3556718817702862	-0.1514519141774271	-0.845366385863626	2
E1_6979.0	683.8542733152806	-708.225447377013	64.97894434659052	-0.6909043889256485	-0.25779437319312626	-0.5985743891757054	0
E1_6981.0	836.1254011512378	-794.9826444442795	57.04550455230483	0.7078754449177754	-0.4468191404767379	-0.7002489996045435	4
E1_6983.0	848.8450823643129	-803.6374995946687	54.684636449487485	0.8247198777831706	-0.46567615794593126	-0.7305057798728856	4
E1_6984.0	976.1841105361906	-883.10627441193	64.52786974071223	1.9944706191051316	-0.6388210631979959	-0.6043553411985657	4
