model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.03157995787066173	0.6889094408028915	0.983776346790655		
spatial_mean	0.11372208072165452	-0.12026323244796999	3.6520862965224573e-16		
best_single	0.1884357919630855	-0.8562594711060623	0.4722383398725722	1.0	
global_elastic_net	0.03157995182426738	0.6889095003652319	0.9837763456954617		[0.6144754094493422, 0.8370656907102142, 0.0, 0.0]
