validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.015523896552622318	0.015523896552622318	0.0	False
2	1.0	0.009356953203678131	0.010174527764320374	-0.08737615495920181	False
3	0.0	0.003283707657828927	0.003283707657828927	0.0	False
4	0.0	0.0014527105959132314	0.0014527105959132314	0.0	False
