enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.03157996013760567	0.27538415789604187	0.2438041977584362
0	0	0.03157996013760567	0.27538415789604187	0.2438041977584362
0	1	0.0	0.0	0.0
1	all_test	0.03157996013760567	0.039082374423742294	0.007502414286136627
1	0	0.03157996013760567	0.039082374423742294	0.007502414286136627
1	1	0.0	0.0	0.0
2	all_test	0.03157996013760567	0.03157996013760567	0.0
2	0	0.03157996013760567	0.03157996013760567	0.0
2	1	0.0	0.0	0.0
3	all_test	0.03157996013760567	0.03157996013760567	0.0
3	0	0.03157996013760567	0.03157996013760567	0.0
3	1	0.0	0.0	0.0
