model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.005410714938824586	0.944519062726402	0.9918857584633926		
spatial_mean	0.16100299119928013	-0.6509087905358069	-1.5382749645846235e-16		
best_single	0.004515049119970837	0.953703131685083	0.9918857578614745	1.0	
global_elastic_net	0.005410711757949571	0.9445190953427806	0.9918857578614738		[0.0, 1.1866387067041162, 0.0, 0.0]
