enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.026145022362470627	0.29405567049980164	0.267910648137331
0	0	0.026145022362470627	0.29405567049980164	0.267910648137331
0	1	0.0	0.0	0.0
1	all_test	0.026145022362470627	0.03277645632624626	0.006631433963775635
1	0	0.026145022362470627	0.03277645632624626	0.006631433963775635
1	1	0.0	0.0	0.0
2	all_test	0.026145022362470627	0.026145022362470627	0.0
2	0	0.026145022362470627	0.026145022362470627	0.0
2	1	0.0	0.0	0.0
3	all_test	0.026145022362470627	0.06477116793394089	0.03862614557147026
3	0	0.026145022362470627	0.06477116793394089	0.03862614557147026
3	1	0.0	0.0	0.0
