enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.005965473596006632	0.006576308514922857	0.0006108349189162254
0	0	0.0	0.0	0.0
0	1	0.005965473596006632	0.006576308514922857	0.0006108349189162254
1	all_test	0.005965473596006632	0.16229140758514404	0.1563259339891374
1	0	0.0	0.0	0.0
1	1	0.005965473596006632	0.16229140758514404	0.1563259339891374
2	all_test	0.005965473596006632	0.005965473596006632	0.0
2	0	0.0	0.0	0.0
2	1	0.005965473596006632	0.005965473596006632	0.0
3	all_test	0.005965473596006632	0.005965473596006632	0.0
3	0	0.0	0.0	0.0
3	1	0.005965473596006632	0.005965473596006632	0.0
