validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0039733704179525375	0.0039733704179525375	0.0	False
1	0.0	0.004806750454008579	0.004806750454008579	0.0	False
2	1.0	0.011349623091518879	0.011966866441071033	-0.05438448116183281	False
3	0.0	0.005388419609516859	0.005388419609516859	0.0	False
