enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.006268709897994995	0.006268709897994995	0.0
0	0	0.0	0.0	0.0
0	1	0.006268709897994995	0.006268709897994995	0.0
1	all_test	0.006268709897994995	0.06740575283765793	0.06113704293966293
1	0	0.0	0.0	0.0
1	1	0.006268709897994995	0.06740575283765793	0.06113704293966293
2	all_test	0.006268709897994995	0.006268709897994995	0.0
2	0	0.0	0.0	0.0
2	1	0.006268709897994995	0.006268709897994995	0.0
3	all_test	0.006268709897994995	0.006268709897994995	0.0
3	0	0.0	0.0	0.0
3	1	0.006268709897994995	0.006268709897994995	0.0
