gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	initial_spearman_rho	link_pvalue
cst3	13-33685852-33686352	0	0.17092223225694445	0.264618588280926	4	0.09369635602398155	0.10828484386360548	0.002684792486539794	unsupported	True	0.2353116812594946	1.1840661134194755e-280
cst3	13-33717585-33718085	1	0.2179942052318389	0.31924631805826537	2	0.10125211282642646	0.13359843050111003	0.004318484326131261	unsupported	True	0.2115367550448249	4.962654552567818e-226
cst3	13-33693840-33694340	2	0.2408671373173001	0.27463920672377085	5	0.033772069406470734	0.03949554137543526	0.0003663264525310639	unsupported	True	0.2047130981533859	1.5791930908551072e-211
cst3	13-33681154-33681654	3	0.06462208394723265	0.14659525499941903	5	0.08197317105218638	0.10453773879740197	0.0012562172444823857	unsupported	True	0.1767003901857185	2.4046263750600207e-157
cst3	13-33687095-33687595	4	0.08892898855588197	0.11713114468474595	2	0.02820215612886398	0.03868060487168601	0.00012777560820592012	unsupported	True	0.1684248762528779	5.85357433224676e-143
cst3	13-33697723-33698223	5	0.09431154500694224	0.16760256417768088	5	0.07329101917073864	0.07059275555949784	0.0008671446607529792	unsupported	True	0.1637307191047598	4.020613267635419e-135
cst3	13-33680568-33681068	6	0.14881181489319037	0.19345486499543826	4	0.044643050102247894	0.039856164196699045	0.0003442143834982764	unsupported	True	0.140656812286249	5.774796369666351e-100
cst3	13-33679146-33679646	7	0.1222969813148929	0.1868634909317942	4	0.06456650961690129	0.0735775231773859	0.0008877218954460181	unsupported	True	0.1346632131284653	9.742577449929493e-92
cst3	13-33678031-33678531	8	0.04843624062418817	0.07371554727696705	5	0.02527930665277888	0.03925130630000302	7.314394280537453e-05	unsupported	True	0.1334861461177598	3.638484579947343e-90
cst3	13-33648960-33649460	9	0.12542249413020065	0.18210334855169297	4	0.056680854421492316	0.06102223868544161	0.0006298577193960077	unsupported	True	0.125162902725699	1.8757283426176176e-79
cst3	13-33673916-33674416	10	0.047727406824203636	0.11968877373380318	4	0.07196136690959955	0.09470385154484919	0.000815681220256867	unsupported	True	0.1223683237479873	5.141903154812167e-76
cst3	13-33650707-33651207	11	0.052039858131306425	0.1147470977593219	2	0.06270723962801547	0.0832811946988706	0.0005992476508084858	unsupported	True	0.117052175741876	1.0760190481400112e-69
cst3	13-33621347-33621847	12	0.012426307970497114	0.085783671390326	3	0.07335736341982889	0.07531832936686629	0.0004739680002244691	unsupported	True	0.1156814230425176	4.121701741683358e-68
cst3	13-33744137-33744637	13	0.09978194227239601	0.11563836133700432	3	0.015856419064608315	0.019296631605951534	3.53825028018899e-05	unsupported	True	0.093704103666286	2.5926201956250642e-45
cst3	13-33667626-33668126	14	0.039762543142685736	0.0732510844100837	2	0.03348854126739796	0.03609374280548213	8.854054852122974e-05	unsupported	True	0.0827334930232628	9.713150100876872e-36
cst3	13-33591735-33592235	15	0.0777937472231706	0.19372433126922572	3	0.11593058404605512	0.1567173744844929	0.0035196488879721136	unsupported	True	0.0729943528458172	3.07258242804643e-28
cst3	13-33783422-33783922	16	0.03495138864411979	0.04610145742916497	2	0.01115006878504518	0.012090480567797823	6.214923183430511e-06	unsupported	True	0.0727676574783214	4.4765633092603775e-28
cst3	13-33630424-33630924	17	-0.0049622530443629315	0.05056589824355302	3	0.05552815128791595	0.067834013792575	0.00019046643644856466	unsupported	True	0.0710942935361345	6.946392090698087e-27
cst3	13-33675224-33675724	18	0.00870713958153285	0.030808522099506873	0	0.02210138251797402	0.018724045445227676	1.2749407229952047e-05	unsupported	True	0.0667171280796691	6.708399642760432e-24
cst3	13-33694755-33695255	19	0.010956206257626977	0.05733826794779952	3	0.04638206169017254	0.04773513291449798	0.00012695001460102297	unsupported	True	0.0630461807499469	1.5315199951923224e-21
foxg1a	17-29079779-29080279	0	0.406086226065057	0.6275312384110254	0	0.22144501234596842	0.4509189263365698	0.06266134564644217	core_concordant	True	0.2325921262945382	4.4429965602372143e-274
foxg1a	17-29032332-29032832	1	0.2650349353302741	0.42190650590745543	0	0.15687157057718132	0.292839085817726	0.01938159478492769	regional_candidate	True	0.1825377826748312	6.199897390038834e-168
foxg1a	17-29036025-29036525	2	0.3258742386401726	0.5088758199354224	0	0.1830015812952498	0.4088050481451365	0.03807000270299164	regional_candidate	True	0.1743035782520579	4.196569305186601e-153
foxg1a	17-29030034-29030534	3	0.34082553800141013	0.5969969569864821	0	0.256171418985072	0.4825825539202543	0.07380306680719952	regional_candidate	True	0.1522115898776726	7.096408786125608e-117
foxg1a	17-29141966-29142466	4	0.37511575679691944	0.6264660955833918	0	0.2513503387864724	0.47527501551091733	0.07483797566784611	core_concordant	True	0.1494985808466006	8.836748302803694e-113
foxg1a	17-29024053-29024553	5	0.3245686333239671	0.49283371876373167	0	0.16826508543976454	0.3885031918445421	0.03221729066766332	regional_candidate	True	0.1410037656001282	1.8790497463671805e-100
foxg1a	17-29095835-29096335	6	0.04194958168984006	0.10844871568342979	1	0.06649913399358973	0.09578181256053389	0.0006907540725407966	unsupported	True	0.1356408065762384	4.699378185268331e-93
foxg1a	17-29141455-29141955	7	0.2648988761426719	0.4588708753150213	0	0.19397199917234942	0.38870053131461757	0.034597496168204324	regional_candidate	True	0.1218923558863351	1.944201039551389e-75
foxg1a	17-29199772-29200272	8	0.11127189112597458	0.1273215624819969	0	0.016049671356022338	0.10178191217506788	0.00020798820614523428	unsupported	True	0.1211894423918458	1.372634715047681e-74
foxg1a	17-29083303-29083803	9	0.11837020973133255	0.21192910632209874	0	0.09355889659076619	0.17336912117155154	0.0034375375087878587	unsupported	True	0.119902367594525	4.772626492130712e-73
foxg1a	17-29056573-29057073	10	0.04672463719755589	0.07886520244373044	5	0.03214056524617455	0.033046969155619436	8.37665382074584e-05	unsupported	True	0.1147198225026483	5.1807391422030207e-67
foxg1a	17-29071852-29072352	11	0.10351582656734998	0.15135617461666515	0	0.04784034804931517	0.152889212746181	0.0011070604042008841	unsupported	True	0.114593383622664	7.215095157952979e-67
foxg1a	17-29065354-29065854	12	0.11361502540228402	0.24148379985592383	4	0.1278687744536398	0.1333266457098447	0.004116891836371356	unsupported	True	0.111054531145704	6.589260220494875e-63
foxg1a	17-29099297-29099797	13	0.11610747619444162	0.18942140575214278	0	0.07331392955770116	0.13535731557711744	0.0018797378484782517	unsupported	True	0.1105143047133623	2.584130824291481e-62
foxg1a	17-29106355-29106855	14	0.13414673257376833	0.2231586294500887	0	0.08901189687632038	0.13729142379658205	0.0027271256650154667	unsupported	True	0.1036454865033731	5.0332582800185125e-55
foxg1a	17-29082334-29082834	15	-0.01357559559801261	0.03212019194487223	1	0.045695787542884836	0.0365647037757277	5.3668116993623185e-05	unsupported	True	0.1029275521475419	2.7313206981997383e-54
foxg1a	17-29135811-29136311	16	0.031159035393059968	0.03230333430899974	2	0.0011442989159397704	0.02435292127146858	9.00197708832617e-07	unsupported	True	0.0949768739014966	1.6807557578634706e-46
foxg1a	17-29084712-29085212	17	0.06573018861532547	0.12836232071459255	0	0.06263213209926709	0.08196446652168908	0.0006589620027010154	unsupported	True	0.0873710128314774	1.2197574514314215e-39
foxg1a	17-29032848-29033348	18	-0.02096557153071931	0.10043828762560568	1	0.12140385915632498	0.12021026692209086	0.0014657953968184533	unsupported	True	0.0862336856477467	1.1554129032287703e-38
foxg1a	17-29024596-29025096	19	0.19364809076778944	0.323687791947547	0	0.13003970117975755	0.27427869247920267	0.011545011062205167	regional_candidate	True	0.0819449748048905	4.2605230888964177e-35
mycla	13-35828637-35829137	0	0.26946177557377154	0.30813819350111427	5	0.03867641792734272	0.11563220524889858	0.0013780677992223187	unsupported	True	0.2631185454508046	0.0
mycla	13-35895836-35896336	1	0.2461726860662808	0.3200922418635556	5	0.07391955579727483	0.107867146911891	0.002552252796873669	unsupported	True	0.2608611010201625	0.0
mycla	13-35916387-35916887	2	0.19202228251154654	0.21975689317417124	1	0.027734610662624698	0.05108039144299037	0.00031132844104797677	unsupported	True	0.2532108114000546	0.0
mycla	13-35913624-35914124	3	0.2305167701333715	0.2095127195762747	1	-0.02100405055709678	0.041982052965453875	0.0	unsupported	True	0.2464295263652942	2.0226418838825004e-308
mycla	13-35939488-35939988	4	0.1845755195288522	0.21732847912006148	3	0.032752959591209274	0.13492250755217206	0.0009603987678393419	unsupported	True	0.174010032191151	1.37463400159236e-152
mycla	13-35897549-35898049	5	0.14248460864604776	0.2096171444811489	4	0.06713253583510115	0.07942409292283734	0.0011176661975578798	unsupported	True	0.1678626670181352	5.227994176661045e-142
mycla	13-35993464-35993964	6	0.10182486605389507	0.11377790389252888	5	0.011953037838633815	0.05271827396890035	7.169640925957535e-05	unsupported	True	0.1340699569082844	6.065763560648454e-91
mycla	13-35831570-35832070	7	0.12378229124646634	0.2255774918847298	5	0.10179520063826347	0.05655259456505787	0.001298600605129386	unsupported	True	0.1178386785845004	1.3025291660833174e-70
mycla	13-35852266-35852766	8	0.058496564114561445	0.07941830564279624	4	0.020921741528234797	0.023902245092706914	3.971523576916252e-05	unsupported	True	0.1117600214000286	1.094885796452957e-63
mycla	13-35834234-35834734	9	0.07652913796787347	0.10121102084861035	1	0.024681882880736875	0.027434323845631173	6.853309628437594e-05	unsupported	True	0.0997440733333883	4.276861016073565e-51
