gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	initial_spearman_rho	link_pvalue
cdkn1ca	7-48658204-48658704	0	0.17141758623449202	0.22362627619880204	2	0.05220868996431002	0.05874681092511305	0.0006858828184652758	unsupported	True	0.265264918929547	0.0
cdkn1ca	7-48622969-48623469	1	0.14141331994823597	0.24522272421968638	0	0.10380940427145041	0.0937013495040531	0.0023853013680904546	unsupported	True	0.2442583452607602	6.945695052647984e-303
cdkn1ca	7-48632145-48632645	2	0.1694472380096365	0.2053417709780208	2	0.035894532968384296	0.04184940605231796	0.00030845719783868797	unsupported	True	0.2325520116862161	5.546422018763755e-274
cdkn1ca	7-48580235-48580735	3	0.20065916816877494	0.28695905685952916	2	0.08629988869075422	0.1755288627728166	0.004346890606982564	unsupported	True	0.2121296972263671	2.5764139538418687e-227
cdkn1ca	7-48656337-48656837	4	0.22788380721189705	0.2543996708371624	2	0.026515863625265368	0.0746077644197333	0.0005032761484552259	unsupported	True	0.2041861288783289	1.981259661006439e-210
cdkn1ca	7-48662162-48662662	5	0.12120246750572633	0.17779342021485897	1	0.05659095270913264	0.051501265295722604	0.0005181799310934551	unsupported	True	0.1919149370206859	1.0299648240327582e-185
cdkn1ca	7-48583285-48583785	6	0.1897729317415741	0.2511264072288791	2	0.061353475487304965	0.153797468419268	0.0023696310911521965	unsupported	True	0.1899061464382673	7.977696953656717e-182
cdkn1ca	7-48610618-48611118	7	0.06341070609147734	0.14885168133766236	0	0.08544097524618502	0.0342123327228817	0.0004351135704363045	unsupported	True	0.1895802360196595	3.378372509409799e-181
cdkn1ca	7-48684850-48685350	8	0.17573266111207297	0.24492043163964644	1	0.06918777052757347	0.1669598523169047	0.0028292179473317232	unsupported	True	0.1673808898926329	3.3926481620206384e-141
cdkn1ca	7-48613619-48614119	9	0.01732621981361251	0.09254438490470686	0	0.07521816509109434	0.04370475412910298	0.0003042296161042682	unsupported	True	0.1426103283608571	9.997421339837162e-103
cdkn1ca	7-48663163-48663663	10	0.055926941080208147	0.08912105986682502	2	0.03319411878661687	0.052296739786597955	0.0001547091863167675	unsupported	True	0.1349887693594406	3.558795976595429e-92
cdkn1ca	7-48617757-48618257	11	0.04463855536723416	0.11745717813870521	5	0.07281862277147105	0.06965701281611678	0.0005957813028933003	unsupported	True	0.1172273506287408	6.731559974245505e-70
cdkn1ca	7-48675667-48676167	12	0.10077050833864784	0.15172790127519845	2	0.050957392936550605	0.08064883153744772	0.0006235492065093699	unsupported	True	0.1143677423669445	1.301827954700012e-66
cdkn1ca	7-48658729-48659229	13	0.0634529046008602	0.09220800028320826	1	0.02875509568234806	0.02076486985485891	5.5057011494293634e-05	unsupported	True	0.1125677999560584	1.382655433088466e-64
cdkn1ca	7-48713814-48714314	14	0.05492206172432119	0.10008675883783996	3	0.045164697113518774	0.03826813268943726	0.00017298681345484342	unsupported	True	0.1076944936864013	2.899393412939175e-59
cdkn1ca	7-48585066-48585566	15	0.09313495522400733	0.14378177494885938	2	0.05064681972485205	0.08334716613425808	0.0006069415346590889	unsupported	True	0.1070530098536123	1.396273577240828e-58
cdkn1ca	7-48733195-48733695	16	0.05807404887871637	0.07962325394521814	1	0.021549205066501778	0.029922264509218005	5.1341154878929765e-05	unsupported	True	0.1054267486790468	7.195700934237519e-57
cdkn1ca	7-48707746-48708246	17	0.0920606589148306	0.10520755387645507	5	0.013146894961624467	0.004407125440364271	6.095727275719481e-06	unsupported	True	0.1010392922427265	2.205856409537655e-52
cdkn1ca	7-48607358-48607858	18	0.017656026636429623	0.10016798676730784	4	0.08251196013087822	0.07241877037984686	0.0005985452600287357	unsupported	True	0.0988076865182115	3.560433411933292e-50
cdkn1ca	7-48677563-48678063	19	0.24785983567736064	0.29760096002949266	2	0.049741124352132016	0.2601796175814182	0.0038514405338367515	unsupported	True	0.0938432797223777	1.925722496282947e-45
hdlbpa	6-26889381-26889881	0	0.17621093942683216	0.3023389305034181	2	0.12612799107658593	0.14271392233756955	0.0054421673613112035	regional_candidate	True	0.2466887749298096	4.377533446928693e-309
hdlbpa	6-26888110-26888610	1	0.1587676861956819	0.2802966131198268	3	0.12152892692414488	0.14332285068670092	0.004882170598774101	unsupported	True	0.2222270936328967	8.470535716117132e-250
hdlbpa	6-26972578-26973078	2	0.19363798182230327	0.27471817810321025	3	0.08108019628090699	0.09133686123349402	0.002034455861799293	unsupported	True	0.211815831844215	1.2346428552538943e-226
hdlbpa	6-26883545-26884045	3	0.14126782397575788	0.2805574134749349	0	0.13928958949917702	0.1563122519776815	0.006108483814581054	regional_candidate	True	0.2053344148189322	7.930612770810427e-213
hdlbpa	6-26958879-26959379	4	0.09312367042987185	0.21816941946924337	2	0.12504574903937152	0.10649756361581286	0.002905376910206129	unsupported	True	0.1810483974936793	3.379432120016882e-165
hdlbpa	6-26956734-26957234	5	0.1036402967498026	0.22106738624459685	2	0.11742708949479425	0.13345570262285128	0.0034644165875899286	unsupported	True	0.1791732324551141	8.712779117290424e-162
hdlbpa	6-26929192-26929692	6	0.37752080930952964	0.6030708908116661	0	0.22555008150213646	0.3420740872982412	0.046529837045850925	core_concordant	True	0.1765732442127749	4.051472023925383e-157
hdlbpa	6-26873641-26874141	7	0.20145335198996095	0.29009866613724505	5	0.0886453141472841	0.12307188268456815	0.0031649026764155267	unsupported	True	0.1657896729141867	1.5689444475827358e-138
hdlbpa	6-26884155-26884655	8	0.10668237310760188	0.18249551939773082	0	0.07581314629012893	0.06996321475079673	0.0009679802211531063	unsupported	True	0.1596781104959071	1.523369154876002e-128
hdlbpa	6-26954174-26954674	9	0.12538015004144032	0.19964875503580967	0	0.07426860499436935	0.07386503094116967	0.00109524368300097	unsupported	True	0.1422976613070323	2.78326133873842e-102
hdlbpa	6-26919043-26919543	10	0.08754338243401796	0.17698477785113692	2	0.08944139541711896	0.12677573328151312	0.002006830128758714	unsupported	True	0.1370211856037469	6.254301914534545e-95
hdlbpa	6-26939245-26939745	11	0.12403685198031256	0.2679453283861421	1	0.14390847640582954	0.2309862506595876	0.008906738347512143	regional_candidate	True	0.1263977763974701	5.353345043323021e-81
hdlbpa	6-26951064-26951564	12	0.09198516084403614	0.130372966077029	1	0.03838780523299286	0.04781417273292027	0.00023929712173631143	unsupported	True	0.124689998442369	7.25343938400805e-79
hdlbpa	6-26882623-26883123	13	0.13474001988189085	0.16462607356462436	0	0.029886053682733504	0.04613251377376418	0.00022697305982178297	unsupported	True	0.1243714169108962	1.798682006444056e-78
hdlbpa	6-26801724-26802224	14	0.046115872262260965	0.15121186275418766	3	0.1050959904919267	0.1155456295859774	0.0018362234710790363	unsupported	True	0.1239731245878427	5.579465964110206e-78
hdlbpa	6-26928569-26929069	15	0.2521063283227767	0.36373429723027756	0	0.11162796890750087	0.16004169389054848	0.00649816022522679	regional_candidate	True	0.1238113544814443	8.827022356066793e-78
hdlbpa	6-26914641-26915141	16	0.17186121305575347	0.38097262453377356	0	0.2091114114780201	0.23995035574809484	0.019115818634945093	regional_candidate	True	0.1212522234857952	1.1533129022746093e-74
hdlbpa	6-26982538-26983038	17	0.10495928436851779	0.2743300727137697	0	0.1693707883452519	0.08698174543183315	0.00404147638822323	unsupported	True	0.1210074286438394	2.272632177118112e-74
hdlbpa	6-26900698-26901198	18	0.12105650259743483	0.1582862256448626	0	0.037229723047427776	0.05185806262019198	0.0003055970916201103	unsupported	True	0.1193926215762682	1.925290397314784e-72
