gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	initial_spearman_rho	link_pvalue
gsc	17-19254104-19254604	0	0.15982955569953378	0.3320768209871932	0	0.17224726528765943	0.2363254617489724	0.013517656722309783	regional_candidate	True	0.1387065978633332	3.0141771182251734e-97
gsc	17-19368247-19368747	1	0.07413386789216048	0.11141508397475439	3	0.03728121608259391	0.06021534312640953	0.00025011585778347676	unsupported	True	0.1144495032013149	1.0513297273941965e-66
gsc	17-19314696-19315196	2	0.0960572413211528	0.13687315952652837	0	0.04081591820537557	0.06220063589150593	0.00034749030160283716	unsupported	True	0.1107740297479172	1.3407733438480512e-62
gsc	17-19407140-19407640	3	0.0901508320694465	0.17184186631211054	0	0.08169103424266404	0.13802929586719956	0.0019376469439808801	unsupported	True	0.0985339911321105	6.589638222665172e-50
gsc	17-19329782-19330282	4	0.03745605033979925	0.07120474569814045	5	0.0337486953583412	0.04933588434314364	0.00011855744893282731	unsupported	True	0.0941148588609952	1.0765440959634792e-45
gsc	17-19384021-19384521	5	0.14043467198188903	0.20408374075440758	5	0.06364906877251855	0.05068913066442832	0.0006584386307233487	unsupported	True	0.0880561840795463	3.103220790976927e-40
gsc	17-19354572-19355072	6	0.09500150803352679	0.2356752261676178	0	0.14067371813409102	0.19748581807477275	0.006547308613807358	regional_candidate	True	0.0864019178672691	8.300589522314884e-39
gsc	17-19413912-19414412	7	0.049689752871861635	0.08882208980919462	5	0.039132336937332986	0.04578135277068406	0.00015912755598482557	unsupported	True	0.0836069338795314	1.8574479903611363e-36
gsc	17-19315940-19316440	8	0.07987349616914183	0.22778357749843675	0	0.14791008132929492	0.2160060110640329	0.007277563815915216	regional_candidate	True	0.0822119099993152	2.586916905394687e-35
gsc	17-19359487-19359987	9	0.07215095966108619	0.12093993832332499	0	0.0487889786622388	0.07631190208114601	0.0004502811308206517	unsupported	True	0.078212089965693	3.8525357679092936e-32
gsc	17-19375052-19375552	10	0.08858885500731058	0.15284245942861505	5	0.06425360442130447	0.07684556352749965	0.0007546756063606943	unsupported	True	0.068864177636701	2.43223176547043e-25
gsc	17-19405798-19406298	11	0.031178379733574596	0.10581860962147102	0	0.07464022988789643	0.0988973948549149	0.0007811238006895336	unsupported	True	0.0683575988757111	5.370084230067705e-25
gsc	17-19388491-19388991	12	0.04583384430257634	0.10566006881988523	5	0.05982622451730889	0.08254779924190157	0.0005218046981012158	unsupported	True	0.0669773285937537	4.512715541017216e-24
gsc	17-19334938-19335438	13	0.013407465185322	0.07645029610209657	0	0.06304283091677457	0.08037958889658396	0.00038740093025887393	unsupported	True	0.0665959277403113	8.064800503793391e-24
gsc	17-19400348-19400848	14	0.06920475810564815	0.14793544590468657	0	0.07873068779903843	0.11839128239119986	0.0013789102991549436	unsupported	True	0.0655411346377884	3.949379226385794e-23
gsc	17-19393266-19393766	15	0.05527837179787862	0.12263669743901297	5	0.06735832564113435	0.13254374105166025	0.0010948911721638088	unsupported	True	0.0652890201521038	5.752046392706491e-23
gsc	17-19277871-19278371	16	0.04504786410543222	0.09477444939417363	0	0.049726585288741416	0.05770554625707753	0.00027195526050967036	unsupported	True	0.0573707881523759	3.735279766912425e-18
gsc	17-19249343-19249843	17	0.03254855829895175	0.08562519754609926	1	0.05307663924714751	0.0820396840330716	0.0003728455650254897	unsupported	True	0.0571214678940659	5.175159473138345e-18
gsc	17-19361418-19361918	18	0.027304067880459196	0.0560928615152827	5	0.028788793634823503	0.029016344839485723	4.685692301758901e-05	unsupported	True	0.0539168466618103	3.021030706402728e-16
gsc	17-19341582-19342082	19	0.04501682244609938	0.11459921371153747	0	0.0695823912654381	0.07721069338571014	0.000615684811650371	unsupported	True	0.0514259306531911	6.083430689002776e-15
foxa	14-33984588-33985088	0	0.5069353815031115	0.6238872758945617	1	0.11695189439145026	0.3542200526956882	0.02584559487678385	core_concordant	True	0.1593839818054956	4.503219151670602e-128
foxa	14-33977894-33978394	1	0.2842559466907915	0.38320101553126684	1	0.09894506884047533	0.21698945737873523	0.008227339904485868	regional_candidate	True	0.1413506329986557	6.098406263930396e-101
foxa	14-33968990-33969490	2	0.23520297479520405	0.3199287458134578	3	0.08472577101825376	0.20699265879763007	0.00561078640743867	regional_candidate	True	0.137176089810729	3.841027293470016e-95
foxa	14-33994951-33995451	3	0.10629589670413102	0.16487318619554453	3	0.05857728949141351	0.06778923409005665	0.0006546965161473657	unsupported	True	0.1359194668434879	1.972134727007274e-93
foxa	14-33965731-33966231	4	0.2781921706361762	0.38174628323305076	3	0.10355411259687458	0.28488948176396833	0.011262079374915482	regional_candidate	True	0.1292679119489989	1.1982477660314448e-84
foxa	14-33962619-33963119	5	0.14280909113975235	0.20471891039656925	3	0.061909819256816906	0.0734228790250088	0.0009305696996936507	unsupported	True	0.1035841265462067	5.8187436224142114e-55
foxa	14-33902787-33903287	6	0.12017912905320075	0.24233020566728827	1	0.12215107661408753	0.1734459760141304	0.00513415621407642	regional_candidate	True	0.0955683264799173	4.654079518873119e-47
foxa	14-33989319-33989819	7	0.2619610126093123	0.39316132023166617	1	0.13120030762235385	0.31105924209318064	0.016045333473785665	regional_candidate	True	0.0927708558040611	1.882499802505051e-44
foxa	14-33955949-33956449	8	0.048334787868074346	0.06352036408454427	0	0.015185576216469925	0.017005613381702325	1.6403501242313408e-05	unsupported	True	0.0874936682064905	9.55430782210246e-40
foxa	14-33897246-33897746	9	0.021782404102482802	0.05988586898492595	5	0.03810346488244315	0.051105266307377425	0.00011661501727893297	unsupported	True	0.0590890513091311	3.801718798244211e-19
foxa	14-33922088-33922588	10	0.03145955700878636	0.16943447543048304	0	0.13797491842169668	0.15167254026386082	0.003545756346583496	unsupported	True	0.0571843194036303	4.767431601415218e-18
foxa	14-33996215-33996715	11	0.04491846189893441	0.12612407771473383	0	0.08120561581579941	0.0927885501133951	0.000950338789973753	unsupported	True	0.0544629320803576	1.5354425996577268e-16
foxa	14-33974595-33975095	12	0.0642960346758995	0.1268308178039501	1	0.06253478312805061	0.08676552869458606	0.0006881667075223724	unsupported	True	0.0489558837308348	1.0419804636176498e-13
foxa	14-34046587-34047087	13	0.07718160336871421	0.14521236337494486	1	0.06803076000623065	0.1080430607321954	0.0010673473967992037	unsupported	True	0.0489057470810248	1.1022753666447661e-13
foxa	14-33887107-33887607	14	0.016372759921486756	0.11438649219284915	0	0.0980137322713624	0.09909222564579308	0.0011109672380455796	unsupported	True	0.0483010182620446	2.1629573619289642e-13
foxa	14-34025763-34026263	15	0.09947319912357856	0.20851456418562642	1	0.10904136506204785	0.18409760970721878	0.004185774463268983	unsupported	True	0.0458089695109442	3.1932233042207108e-12
foxa	14-33909809-33910309	16	0.01670424310356634	0.03737787026129559	4	0.02067362715772925	0.026733539525782658	2.065797250879571e-05	unsupported	True	0.0442116374580988	1.6678487930882023e-11
foxa	14-33976406-33976906	17	0.02046672646312752	0.09383535260900117	0	0.07336862614587364	0.08480618614141815	0.0005838542016593164	unsupported	True	0.0414525541022759	2.537721416982333e-10
foxa	14-33903304-33903804	18	0.0894733141078844	0.17497648404079438	3	0.08550316993290999	0.13502070585062312	0.002020050727785675	unsupported	True	0.030120393131058	3.146152381484193e-06
foxa	14-34018995-34019495	19	-0.01915438983916646	0.004895931626206521	0	0.02405032146537298	0.03073041411112388	3.6184672180637045e-06	unsupported	True	0.029294489356436	5.604540053765841e-06
zc4h2	5-22070612-22071112	0	0.1564761053043916	0.1443496217564364	4	-0.012126483547955202	0.117023904962116	0.0	unsupported	True	0.1754867782778122	3.4400264485196458e-155
zc4h2	5-22069457-22069957	1	0.10437387718897591	0.10282170377914947	4	-0.0015521734098264406	0.06510883090804208	0.0	unsupported	True	0.1185283913091746	2.020430211199764e-71
zc4h2	5-22057109-22057609	2	0.1116221758785814	0.0917286296159729	3	-0.019893546262608502	0.03906156550754285	0.0	unsupported	True	0.1125590864903439	1.413978744303873e-64
zc4h2	5-22085031-22085531	3	0.09773404108485648	0.12828740923923831	4	0.030553368154381838	0.024074871117740856	9.436416442219666e-05	unsupported	True	0.0994679631528949	8.00621570808605e-51
zc4h2	5-21994139-21994639	4	0.05749835068072654	0.06738652864702643	5	0.009888177966299892	0.019781591991201573	1.3181067950022726e-05	unsupported	True	0.0868616425075463	3.3510913792456984e-39
zc4h2	5-22138688-22139188	5	0.0347333476573767	0.062357268145114095	4	0.027623920487737395	0.061960042553133074	0.0001067294086698462	unsupported	True	0.0847841274694917	1.943858489431396e-37
zc4h2	5-22114625-22115125	6	0.033124016295781086	0.07055481976620598	4	0.03743080347042489	0.0362266519478364	9.567181980850464e-05	unsupported	True	0.0845655369316559	2.9629476591719105e-37
zc4h2	5-22089144-22089644	7	0.03906343455827808	0.06751859567256441	4	0.02845516111428633	0.03809827397503132	7.319640480877067e-05	unsupported	True	0.0802792381662454	9.240026199704418e-34
zc4h2	5-22136807-22137307	8	0.04690287840504887	0.054316186444131595	5	0.0074133080390827236	0.03654603187820481	1.4715721005834759e-05	unsupported	True	0.0768790237210147	4.056241740191529e-31
zc4h2	5-22003563-22004063	9	0.03621980560331577	0.06040221087605204	3	0.024182405272736268	0.04080905245329994	5.960858895886348e-05	unsupported	True	0.0757917581441655	2.6853914480549742e-30
zc4h2	5-22121486-22121986	10	0.04082397919081102	0.039378081641453365	5	-0.0014458975493576581	0.018325938482231904	0.0	unsupported	True	0.0735836538585038	1.148861284606255e-28
zc4h2	5-22010126-22010626	11	0.04849916315474195	0.10021357576627485	3	0.051714412611532895	0.07925301741939707	0.0004107276695959038	unsupported	True	0.0635070082520313	7.8756729792479e-22
zc4h2	5-22036055-22036555	12	0.05134494491919785	0.11654931944502787	4	0.06520437452583003	0.08266438628473873	0.0006282101095142446	unsupported	True	0.0628533451692242	2.0200915407945878e-21
zc4h2	5-22128554-22129054	13	0.03404602589068521	0.053071704587368054	5	0.019025678696682848	0.02783421178343277	2.810490504218131e-05	unsupported	True	0.062633304586432	2.7678335967797025e-21
zc4h2	5-22016447-22016947	14	0.028784033005107013	0.057501184378417766	4	0.028717151373310754	0.044126565088577735	7.286488266249187e-05	unsupported	True	0.0622591230740184	4.716618777144124e-21
zc4h2	5-22049078-22049578	15	0.02657059521186333	0.04495737923019659	3	0.01838678401833326	0.03652200445715143	3.0189878560721642e-05	unsupported	True	0.0574977728409021	3.1620594776739125e-18
zc4h2	5-22049992-22050492	16	0.03198289468463403	0.04801077710446756	2	0.01602788241983353	0.03726965041342474	2.867940932530237e-05	unsupported	True	0.0560336871332527	2.111780256945309e-17
zc4h2	5-22091358-22091858	17	0.04108659290410869	0.05630185630813099	3	0.015215263404022301	0.03149045594654919	2.6976222686470806e-05	unsupported	True	0.0551200825308633	6.740515376240324e-17
zc4h2	5-22015647-22016147	18	0.026923164547229185	0.03883092402146287	0	0.011907759474233684	0.01083431853265249	5.009672999233319e-06	unsupported	True	0.0518311391118097	3.768073641361558e-15
zc4h2	5-22172135-22172635	19	0.015669835178497758	0.048335446732672344	3	0.032665611554174585	0.02164938897443035	3.418237022282528e-05	unsupported	True	0.0495124700641415	5.5592271349039485e-14
h1-0	24-37660094-37660594	0	0.06268947086499368	0.11377464992154246	3	0.051085179056548774	0.05542820937350524	0.00032215974780345146	unsupported	True	0.1374796340957967	1.4751274225357801e-95
h1-0	24-37573538-37574038	1	0.1002238637919032	0.16013962592328243	3	0.059915762131379224	0.09943820645647286	0.0009540984274825626	unsupported	True	0.1338465377014568	1.2051644191240312e-90
h1-0	24-37662669-37663169	2	0.07095107125494392	0.10621400057198471	2	0.035262929317040795	0.03718440358526898	0.00013927108968731113	unsupported	True	0.1237465494925817	1.0605897425477535e-77
h1-0	24-37615119-37615619	3	0.08281752257088805	0.19927013201673444	3	0.11645260944584639	0.1844560100472688	0.004280398895265332	unsupported	True	0.1064390138922384	6.230201726890925e-58
h1-0	24-37602214-37602714	4	0.08883259957519098	0.10673326645279435	0	0.017900666877603374	0.027422792371201127	5.239389517032679e-05	unsupported	True	0.1044709963383756	7.093618213507407e-56
h1-0	24-37565807-37566307	5	0.12232117221770299	0.16695230032115532	3	0.044631128103452336	0.06708896658471389	0.0004998979706870153	unsupported	True	0.1003087073887797	1.1800527093966166e-51
h1-0	24-37501106-37501606	6	0.035455613396554585	0.09324024593543272	3	0.05778463253887813	0.06002289392952968	0.00032339455008770945	unsupported	True	0.0806033977840387	5.10259835235867e-34
h1-0	24-37512086-37512586	7	0.011834510042166261	0.05980309808717034	0	0.047968588045004076	0.03519980246278028	0.00010097662352460642	unsupported	True	0.0799547174606451	1.6703279146038518e-33
h1-0	24-37531162-37531662	8	0.028617413645659315	0.049657025762822375	5	0.02103961211716306	0.01373056623186255	1.4345209000713575e-05	unsupported	True	0.0793012864528234	5.462344072404053e-33
h1-0	24-37633897-37634397	9	0.028334346960847297	0.076731430332884	2	0.0483970833720367	0.06470044895767388	0.0002402701270297162	unsupported	True	0.0739864195239744	5.838495978179762e-29
h1-0	24-37595535-37596035	10	0.031993493845314955	0.08009271740393324	4	0.04809922355861829	0.07127510593017339	0.0002745800413109508	unsupported	True	0.0671104769544654	3.6819155799672406e-24
h1-0	24-37479857-37480357	11	0.04126364435459272	0.08125752336226649	3	0.039993879007673774	0.036435210850304135	0.00011840727785101111	unsupported	True	0.0659196719221759	2.2396647212504562e-23
h1-0	24-37576051-37576551	12	0.03980288050154266	0.059243213192957174	1	0.019440332691414514	0.013195539967033258	1.5197405964528308e-05	unsupported	True	0.0646291151305142	1.5286025369161692e-22
h1-0	24-37547318-37547818	13	0.032590731175984884	0.08446500917311975	0	0.051874277997134864	0.038880099467764134	0.0001703555417682888	unsupported	True	0.0641220626674977	3.2177476595865384e-22
h1-0	24-37610203-37610703	14	0.028032863584620184	0.0453629109722101	1	0.01733004738758992	0.02506752323344225	1.970661772873949e-05	unsupported	True	0.0615272657778318	1.3257065654278268e-20
h1-0	24-37541215-37541715	15	0.027464073798086835	0.06578462135153457	2	0.03832054755344773	0.046866618212944536	0.00011814618489843282	unsupported	True	0.0610853626090631	2.4598872106311155e-20
h1-0	24-37589541-37590041	16	0.017250342819384513	0.04623748036139601	5	0.028987137542011494	0.03532756120698631	4.734925483078839e-05	unsupported	True	0.0579664559985763	1.7043764706159242e-18
h1-0	24-37617554-37618054	17	0.02293204302946166	0.07130693631036066	0	0.048374893280898994	0.06730346921323666	0.00023216099065290858	unsupported	True	0.0510076335377743	9.936391441697871e-15
h1-0	24-37492436-37492936	18	0.06370419996856155	0.1401624227704439	5	0.07645822280188236	0.09478136969776488	0.0010157311592371842	unsupported	True	0.0384608350354184	4.0172602416015524e-09
h1-0	24-37580293-37580793	19	0.026724082289739888	0.05055956492437391	2	0.023835482634634024	0.0280398850420255	3.37911916176264e-05	unsupported	True	0.0372850928152884	1.1269497400140526e-08
rpl19	3-16129912-16130412	0	0.1725862306042654	0.20721614282130435	2	0.034629912217038955	0.10242771937345799	0.0007350086988014717	unsupported	True	0.1466313481210207	1.552342308745967e-108
rpl19	3-16131072-16131572	1	0.13828361174146747	0.17622652183330698	2	0.037942910091839505	0.12834053461242004	0.0008581550261521782	unsupported	True	0.1351956914153206	1.8738962593169462e-92
rpl19	3-16150122-16150622	2	0.11778159099799851	0.17555773982959103	0	0.057776148831592516	0.05971437472109489	0.0006056858947807772	unsupported	True	0.1276074092488099	1.5869031231261698e-82
rpl19	3-16245676-16246176	3	0.03309777844828301	0.057994408935362486	4	0.024896630487079477	0.03852689461649264	5.562764893422342e-05	unsupported	True	0.102826485739631	3.462254723533827e-54
rpl19	3-16257934-16258434	4	0.04033480358355417	0.06640268206925361	2	0.026067878485699435	0.039889858022426755	6.904842865710927e-05	unsupported	True	0.0991186843833468	1.7652063167972797e-50
rpl19	3-16205682-16206182	5	0.05480078771004311	0.08889008999486107	2	0.03408930228481796	0.038312942401774144	0.00011609592204756191	unsupported	True	0.0791062443530035	7.7652824862686e-33
rpl19	3-16268008-16268508	6	0.06760074571895366	0.10480421045724743	4	0.037203464738293765	0.0413501665096145	0.00016122759682113345	unsupported	True	0.0750809749286894	9.106432661412529e-30
rpl19	3-16153215-16153715	7	0.03567548268683773	0.13176801412374523	0	0.09609253143690749	0.09208727535888936	0.0011660019014301992	unsupported	True	0.0744112876921852	2.8475497647043247e-29
rpl19	3-16135461-16135961	8	0.005070049156069392	0.05727917509009228	4	0.05220912593402289	0.06254291814266819	0.00018703432562435147	unsupported	True	0.0725869671453016	6.037476329538193e-28
rpl19	3-16161301-16161801	9	0.06283351383810364	0.06512475149171817	2	0.002291237653614539	0.006908549438246252	1.0308680667159234e-06	unsupported	True	0.0723124364802539	9.497728646868878e-28
rpl19	3-16206201-16206701	10	0.07803611166447405	0.10607937518259575	2	0.028043263518121697	0.046855865353590036	0.000139387384530593	unsupported	True	0.0704486920611732	1.9671161429791326e-26
rpl19	3-16139171-16139671	11	0.03722714745668634	0.07316941641588938	0	0.03594226895920304	0.04869344957558226	0.00012805767812626453	unsupported	True	0.0691444026432634	1.5654721989989618e-25
rpl19	3-16136857-16137357	12	0.04372948664860349	0.10776771873562044	0	0.06403823208701695	0.06827678846973367	0.00047119547208864106	unsupported	True	0.0637093827153138	5.872031495415291e-22
rpl19	3-16132054-16132554	13	0.04927856935288423	0.09349277559762854	0	0.044214206244744314	0.0649759514783677	0.00026859166648635904	unsupported	True	0.0633509727885422	9.87004696235303e-22
rpl19	3-16209684-16210184	14	0.03748778889152855	0.07508902847970549	0	0.03760123958817693	0.05233410642043586	0.00014776223823163718	unsupported	True	0.0610402853288197	2.6193508904188795e-20
rpl19	3-16316848-16317348	15	0.03551743592704235	0.08504415786124941	4	0.04952672193420706	0.06127816755539739	0.0002581010900299234	unsupported	True	0.0572232432911272	4.530997518066844e-18
rpl19	3-16147283-16147783	16	0.05956804898678692	0.08172553088388389	1	0.022157481897096966	0.0664614711082265	0.00012035055672847057	unsupported	True	0.0568397145435107	7.468208823489077e-18
rpl19	3-16296279-16296779	17	-0.005729788568124818	0.025511214546384883	5	0.0312410031145097	0.03255651826632233	2.5947412654107076e-05	unsupported	True	0.0541483734791763	2.269306759322103e-16
rpl19	3-16196456-16196956	18	0.05858567206826601	0.08889470881058044	4	0.03030903674231443	0.03135389118971229	8.447719649310191e-05	unsupported	True	0.0536255660685211	4.322630536923976e-16
rpl19	3-16311273-16311773	19	0.004406168895404468	0.032542194008065184	1	0.028136025112660716	0.041048264495761426	3.758411885895981e-05	unsupported	True	0.0525176753943994	1.6596923743417545e-15
rps3	18-3014557-3015057	0	0.10783509373157639	0.15689021568573908	3	0.049055121954162687	0.029979435138015348	0.00023072978721349507	unsupported	True	0.1344262617315108	2.0245220157168384e-91
rps3	18-2949457-2949957	1	0.10901256615528944	0.13104735934358433	2	0.02203479318829489	0.054692212116356095	0.00015792931161295174	unsupported	True	0.1202226640173818	1.9805861315463955e-73
rps3	18-2988043-2988543	2	0.12248232590695841	0.14887198494861967	2	0.026389659041661254	0.15691366613231175	0.0006164637267939039	unsupported	True	0.1183970362300321	2.883730534209432e-71
rps3	18-3105612-3106112	3	0.09943166822623814	0.18794705696040512	4	0.08851538873416698	0.08340256895031453	0.0013875023854003391	unsupported	True	0.1134673224745543	1.3559197268501137e-65
rps3	18-3004080-3004580	4	0.05656168850424053	0.0825222863744013	2	0.025960597870160772	0.041583941356866105	8.908643742361883e-05	unsupported	True	0.1007143041067415	4.658221556357794e-52
rps3	18-2959635-2960135	5	0.049931725527427674	0.11928819194559818	4	0.0693564664181705	0.06864343749833524	0.0005679151291664635	unsupported	True	0.0947487462456389	2.752131712249349e-46
rps3	18-2981291-2981791	6	0.06759367583748663	0.06531869110780705	1	-0.0022749847296795744	0.03228180269713325	0.0	unsupported	True	0.0932420392035953	6.936106141536806e-45
rps3	18-2981793-2982293	7	0.04475193945652486	0.11514221112234653	0	0.07039027166582168	0.07625238932969271	0.0006180173437422518	unsupported	True	0.092282783500991	5.267002382150395e-44
rps3	18-2950855-2951355	8	0.05741819293332522	0.11784756236047621	0	0.060429369427150985	0.03264570631710881	0.0002324848919816411	unsupported	True	0.0819508183738115	4.2143155255505356e-35
rps3	18-2995348-2995848	9	0.03033501194126979	0.08416129809179505	5	0.05382628615052526	0.06945865408804809	0.00031465396220827575	unsupported	True	0.0739211294381642	6.517225175232797e-29
rps3	18-3106944-3107444	10	0.04514683902511049	0.10416416997402662	0	0.05901733094891613	0.05588813617081248	0.00034357183045720965	unsupported	True	0.0738888485061572	6.881161221756852e-29
rps3	18-2992827-2993327	11	0.05704748705495725	0.1788555048795999	0	0.12180801782464265	0.09344672370393657	0.002035833548993836	unsupported	True	0.0686903307159157	3.1939927995850707e-25
rps3	18-2966035-2966535	12	0.023599956495636308	0.060865848283380534	1	0.037265891787744226	0.09807689802158906	0.0002224599929778019	unsupported	True	0.0598468511929031	1.3589014367126177e-19
rps3	18-2999507-3000007	13	0.03485333498978455	0.08651463908681206	4	0.05166130409702751	0.044610190764876566	0.0001993834221169903	unsupported	True	0.0587875673451082	5.703949670864305e-19
rps3	18-3071384-3071884	14	0.020392209766795746	0.07156809424147254	1	0.05117588447467679	0.044464725983266895	0.00016285475005118648	unsupported	True	0.0516860856674967	4.4747720664697965e-15
rps3	18-2982457-2982957	15	0.04014149476443745	0.059426770025166796	1	0.019285275260729345	0.03826245187385091	4.385112749521122e-05	unsupported	True	0.0514517594470623	5.901138968577916e-15
rps3	18-2939393-2939893	16	0.03444467666647171	0.06131338076416746	4	0.026868704097695748	0.027636056212579897	4.552794534978332e-05	unsupported	True	0.0514146141572982	6.165034094921333e-15
rps3	18-2980187-2980687	17	-0.0038835587104338524	0.06031050951638002	0	0.06419406822681387	0.05597201676587962	0.00021669997066598877	unsupported	True	0.0504647604132421	1.8674162836328268e-14
rps3	18-3004986-3005486	18	0.03750856460165912	0.07757976737246623	3	0.04007120277080711	0.03930749532724112	0.00012219578419240572	unsupported	True	0.0501699363940152	2.6233524286890503e-14
rps3	18-2979652-2980152	19	0.04384785332385495	0.13409638255482617	4	0.09024852923097122	0.07683942354918463	0.000929910803742398	unsupported	True	0.0456181439306209	3.9020165256195615e-12
rasl11b	20-23023021-23023521	0	0.13213923659097443	0.17352623859060623	5	0.0413870019996318	0.07052251708904227	0.0005064737319109599	unsupported	True	0.1679427782905358	3.828606940041228e-142
rasl11b	20-23040470-23040970	1	0.13633565075907814	0.2183787551210336	4	0.08204310436195547	0.1619761636877254	0.002902041238888739	unsupported	True	0.1624381174793801	5.264502280135067e-133
rasl11b	20-23047239-23047739	2	0.09117496683625816	0.1629061503542446	4	0.07173118351798645	0.09202817700483365	0.0010753907499971374	unsupported	True	0.1578425458545156	1.2750637205620284e-125
rasl11b	20-23041025-23041525	3	0.046937579265385186	0.07833111030737935	3	0.03139353104199417	0.04477870923212014	0.0001101148824884585	unsupported	True	0.1312358295843351	3.3661631941594017e-87
rasl11b	20-23021659-23022159	4	0.09993417721186727	0.20034766802566226	5	0.10041349081379498	0.14195037679811223	0.0028557021384869783	unsupported	True	0.1175584251483281	2.7686741732183264e-70
rasl11b	20-23023879-23024379	5	0.08693733224771165	0.13466732637141932	4	0.04772999412370767	0.043105301809486476	0.0002770666852987307	unsupported	True	0.1114369224937635	2.494431321905374e-63
rasl11b	20-23036981-23037481	6	0.09943736209562927	0.13096328429904153	4	0.03152592220341226	0.05421698072759504	0.00022384772550806267	unsupported	True	0.1096177879179085	2.4586985996837484e-61
rasl11b	20-23072210-23072710	7	0.062117266911679084	0.08720434209497308	5	0.02508707518329399	0.03604370137750185	7.885287349806711e-05	unsupported	True	0.1077563262620952	2.4904989237112537e-59
rasl11b	20-22988821-22989321	8	0.03423192873914933	0.03525432477046491	4	0.0010223960313155839	0.012106646685193997	4.3637054129265395e-07	unsupported	True	0.0664717401719923	9.736215398836857e-24
rasl11b	20-23012721-23013221	9	0.03422017809798283	0.05657772336897926	5	0.022357545270996433	0.026311066314973836	3.328189421733862e-05	unsupported	True	0.0661075776564218	1.6880132863654884e-23
rasl11b	20-23067360-23067860	10	0.0488545158739109	0.08313155614187766	0	0.034277040267966755	0.02277386432580447	6.489421060078188e-05	unsupported	True	0.0636137181010609	6.746967132627884e-22
rasl11b	20-23064906-23065406	11	0.027377081473703074	0.07020266936463676	1	0.042825587890933686	0.048674942752436126	0.00014633978371170772	unsupported	True	0.0511988999208808	7.943430398318637e-15
rasl11b	20-23043235-23043735	12	0.04213183722687173	0.08806202543491237	2	0.045930188208040644	0.10275706774859016	0.0004156220670376515	unsupported	True	0.0466255808518696	1.3418501577235462e-12
rasl11b	20-23070798-23071298	13	0.012501130615124402	0.02953608870036585	5	0.01703495808524145	0.015759581021799085	7.929370673060535e-06	unsupported	True	0.0451200553704764	6.559605210018236e-12
rasl11b	20-23011466-23011966	14	0.013858098097527074	0.03415618148508567	1	0.02029808338755859	0.02228510091448177	1.5450372334879264e-05	unsupported	True	0.0411297191124873	3.4514819511369537e-10
rasl11b	20-23005838-23006338	15	0.021908209867600593	0.07155235707903007	2	0.04964414721142948	0.06358704742413127	0.00022587109601590475	unsupported	True	0.0371403683716991	1.2768355555049609e-08
rasl11b	20-23117788-23118288	16	-0.009763286176576375	0.041702285424155515	0	0.05146557160073189	0.07706228214772695	0.00016539353257941506	unsupported	True	0.0306585078829671	2.142620304172668e-06
rasl11b	20-23087778-23088278	17	-0.01026082918870732	0.026446386116106828	2	0.03670721530481415	0.03667369356022554	3.560183845713694e-05	unsupported	True	0.0256657210535859	5.950935907695384e-05
rasl11b	20-23028992-23029492	18	0.004182028748906312	0.016758631414744846	1	0.012576602665838533	0.02283517973707227	4.812894301682632e-06	unsupported	True	0.0206208952037388	0.0009954979635986
rasl11b	20-23081438-23081938	19	0.0066058176907222476	0.017166195723580222	1	0.010560378032857975	0.007938046261175833	1.439021062106318e-06	unsupported	True	0.0202982520478141	0.0011704221599478
rpl5a	2-10788018-10788518	0	0.0758288850205931	0.1443980225857593	2	0.0685691375651662	0.07252104265348915	0.0007180488194526555	unsupported	True	0.1469633027149906	5.057482532437579e-109
rpl5a	2-10721926-10722426	1	0.1073827145015117	0.19090986736280527	2	0.08352715286129357	0.10008118646446491	0.0015959103795575792	unsupported	True	0.1219804633379766	1.5205163489616903e-75
rpl5a	2-10749792-10750292	2	0.08420496431084683	0.17366325068904148	4	0.08945828637819465	0.0928764166365312	0.0014428924198769133	unsupported	True	0.1169305430568588	1.489631942994496e-69
rpl5a	2-10677807-10678307	3	0.07291413844410827	0.11343455393936065	0	0.040520415495252385	0.04785623011624848	0.00021996710625559962	unsupported	True	0.1115569216085486	1.8377259610268117e-63
rpl5a	2-10771270-10771770	4	0.05986660864296216	0.14380826901573474	3	0.08394166037277258	0.09058488238063082	0.0010934958493963335	unsupported	True	0.0956802083419862	3.6471147019121853e-47
rpl5a	2-10664471-10664971	5	0.08334133557366134	0.1225105872492963	0	0.03916925167563495	0.04355053570124806	0.00020898369212602296	unsupported	True	0.0941142855067356	1.0778685586132714e-45
rpl5a	2-10679354-10679854	6	0.0703246021721698	0.08181631125895648	5	0.011491709086786678	0.01938484387877818	1.8225809476983577e-05	unsupported	True	0.0859207111862884	2.1339877209197042e-38
rpl5a	2-10685680-10686180	7	0.04646433457377542	0.07797263449920432	2	0.0315082999254289	0.016643076003860224	4.088846203946228e-05	unsupported	True	0.0847914858788237	1.916434942474506e-37
