gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	initial_spearman_rho	link_pvalue
dnmt3bb.2	23-17021013-17021513	0	0.19145034247468096	0.2030068489768155	4	0.01155650650213455	0.09954659266941703	0.00023354128076344866	unsupported	True	0.2082060180466844	6.908578038314359e-219
dnmt3bb.2	23-17019940-17020440	1	0.10788978322248259	0.12061036851599607	5	0.012720585293513484	0.046195979773285156	7.087546500508645e-05	unsupported	True	0.1263094125177087	6.912982274029894e-81
dnmt3bb.2	23-17084542-17085042	2	0.06111766170293232	0.11865949171444674	4	0.057541830011514424	0.08658855898688503	0.0005912166625947947	unsupported	True	0.1066548786597858	3.686178411639778e-58
dnmt3bb.2	23-17002531-17003031	3	0.030210100673249647	0.03915630922915824	4	0.008946208555908594	0.014796068679948357	5.183070384513001e-06	unsupported	True	0.1019936567779913	2.4216258766024243e-53
dnmt3bb.2	23-16917885-16918385	4	0.0580037603453201	0.07251623874717975	5	0.014512478401859645	0.016417874090381174	1.727801223728891e-05	unsupported	True	0.0938652484500287	1.837344858641467e-45
dnmt3bb.2	23-17070636-17071136	5	0.04464776785374497	0.05777104902718553	0	0.013123281173440561	0.025333721205662678	1.9206652305478603e-05	unsupported	True	0.0869386490256505	2.8773772586321045e-39
dnmt3bb.2	23-17022520-17023020	6	0.030345474260250145	0.053029011783421995	3	0.02268353752317185	0.040466137099525956	4.8676132738912e-05	unsupported	True	0.0664603145840047	9.90622261786023e-24
dnmt3bb.2	23-16905150-16905650	7	0.02965486494519014	0.040601552615872255	4	0.010946687670682114	0.01245584547075989	5.536031851295573e-06	unsupported	True	0.0600422555671276	1.0400906033674928e-19
dnmt3bb.2	23-17075506-17076006	8	0.03767184222102136	0.12691879618883978	0	0.08924695396781843	0.10585301777143313	0.001199009407131129	unsupported	True	0.0591086775126696	3.7023645111712463e-19
dnmt3bb.2	23-17012503-17013003	9	0.029989685486932822	0.06249208486943818	2	0.032502399382505355	0.05159908970960933	0.00010480511442498751	unsupported	True	0.0498862135381501	3.6317808453668025e-14
dnmt3bb.2	23-17028095-17028595	10	0.015702293789756613	0.025309897141789543	3	0.00960760335203293	0.030545550330034536	7.4276836626019654e-06	unsupported	True	0.0430823993277596	5.1866143601902193e-11
dnmt3bb.2	23-17037480-17037980	11	0.0217940900693022	0.04759770291738297	4	0.025803612848080765	0.03639280243455638	4.469737422946226e-05	unsupported	True	0.0378130613676366	7.118247028948083e-09
dnmt3bb.2	23-16995759-16996259	12	0.008830564764172091	0.025627822403384393	2	0.016797257639212304	0.017803971007529833	7.664202442367974e-06	unsupported	True	0.0355435928295751	4.91161747693512e-08
dnmt3bb.2	23-17085048-17085548	13	0.03866338728229675	0.07057790113154434	4	0.031914513849247594	0.05620582817340497	0.00012660134617896766	unsupported	True	0.034263172453493	1.38955285273289e-07
dnmt3bb.2	23-16991287-16991787	14	0.0035419305442805017	0.0383008078248759	5	0.0347588772805954	0.027706478305806175	3.688544281011404e-05	unsupported	True	0.0288301605246	7.703803439370534e-06
dnmt3bb.2	23-17000286-17000786	15	-0.0007300830149414623	0.008534271084818449	1	0.009264354099759911	0.015173022608495951	1.199647587337309e-06	unsupported	True	0.0277271343763896	1.6099651287223564e-05
dnmt3bb.2	23-17021716-17022216	16	-0.0006853416742446318	0.030628487603840092	2	0.03131382927808472	0.03708738828549311	3.557033726722352e-05	unsupported	True	0.0273382157442509	2.0747701385509967e-05
dnmt3bb.2	23-16944926-16945426	17	0.0063284532944335595	0.04943353285701047	1	0.04310507956257691	0.06257420879398493	0.00013333539972575748	unsupported	True	0.0255827666211296	6.260437206595857e-05
dnmt3bb.2	23-16979656-16980156	18	0.01147720516985633	0.028556667039317595	0	0.017079461869461264	0.02205964254073382	1.075920473381777e-05	unsupported	True	0.0226360772825493	0.0003446868321008
rpl31	9-56155836-56156336	0	0.08622896420071309	0.144937479181675	1	0.0587085149809619	0.09182065472466408	0.0007813078429852678	unsupported	True	0.0890262298607448	4.3874790798339046e-41
rpl31	9-56187702-56188202	1	0.04775210917219531	0.07819326980587861	5	0.030441160633683302	0.0577989556839395	0.0001375785008682927	unsupported	True	0.0847793861954938	1.9617346656501984e-37
rpl31	9-56255736-56256236	2	0.04753818625851537	0.09348960532082755	0	0.04595141906231218	0.046309425457596275	0.0001989443670623527	unsupported	True	0.0824533044853473	1.6452314856035746e-35
rpl31	9-56262237-56262737	3	0.044697840485321494	0.07614100292214693	2	0.031443162436825434	0.034445468238170296	8.246637509270204e-05	unsupported	True	0.0796965679622144	2.670538286823941e-33
rpl31	9-56221488-56221988	4	0.0641799568789778	0.08874089185766137	2	0.02456093497868357	0.024444327353201123	5.327786040054023e-05	unsupported	True	0.0766916023851198	5.629349593909631e-31
rpl31	9-56293688-56294188	5	0.08027921919922605	0.12191188209989555	1	0.0416326629006695	0.07316930775862346	0.0003713720135338261	unsupported	True	0.0701645460943455	3.100990053869889e-26
rpl31	9-56213405-56213905	6	0.039438336677777845	0.07153370658511053	4	0.03209536990733269	0.03266710222088034	7.500042526318576e-05	unsupported	True	0.0698953199387302	4.7649674726275477e-26
rpl31	9-56269834-56270334	7	0.055514168635213045	0.06909869596400203	1	0.013584527328788988	0.029809050655869626	2.7980954693875414e-05	unsupported	True	0.0692854220998551	1.2532990521299012e-25
rpl31	9-56302025-56302525	8	0.03504073106524509	0.0669348069446051	4	0.03189407587936001	0.02712722865658354	5.7911853680462056e-05	unsupported	True	0.059476425329636	2.2505426124209803e-19
rpl31	9-56176673-56177173	9	0.03404181255088821	0.03760913687237153	1	0.003567324321483323	0.022072546381121334	2.961340862700897e-06	unsupported	True	0.0593019950199356	2.850991065896411e-19
rpl31	9-56292836-56293336	10	0.04065630878723884	0.08273917077001168	1	0.04208286198277284	0.05999269825524967	0.00020888864229190056	unsupported	True	0.0584128860928807	9.417064553508538e-19
rpl31	9-56311189-56311689	11	0.0422892981342708	0.08159596368206465	5	0.03930666554779385	0.03634078231620544	0.00011655452844414459	unsupported	True	0.0571490048673722	4.9924523417881795e-18
rpl31	9-56281555-56282055	12	0.042427136158196904	0.08346072673119179	0	0.04103359057299488	0.046870913922095594	0.00016051850438699805	unsupported	True	0.0540947533160668	2.425033842489362e-16
rpl31	9-56191211-56191711	13	0.027896350716429354	0.058986898210238406	4	0.031090547493809052	0.035371544084342205	6.486911129670088e-05	unsupported	True	0.0529509788441041	9.838521106943796e-16
rpl31	9-56207226-56207726	14	0.03438129420694014	0.08311779095896409	4	0.04873649675202395	0.041166749945632235	0.00016676115025716213	unsupported	True	0.0511994917842985	7.937919690743665e-15
rpl31	9-56259108-56259608	15	0.02046927526969748	0.03914706119227564	2	0.018677785922578155	0.02913804478899692	2.130516807293805e-05	unsupported	True	0.0466631795829182	1.2888816938890853e-12
rpl31	9-56165881-56166381	16	0.0357981438047896	0.07031051610302864	1	0.034512372298239044	0.049908581591679865	0.00012110730108260934	unsupported	True	0.0453037810442794	5.419321694952435e-12
rpl31	9-56304641-56305141	17	0.029809094566941256	0.07154501370781498	4	0.041735919140873726	0.0529652212155782	0.00015815398673051543	unsupported	True	0.0438463813162555	2.4147528565057988e-11
