gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	initial_spearman_rho	link_pvalue
epcam	13-8843869-8844369	0	0.21130053511023805	0.21936308506466934	1	0.008062549954431286	0.005888443599143228	1.0414453456728767e-05	unsupported	True	0.1792366935655433	6.688451992563735e-162
epcam	13-8799936-8800436	1	0.13035176976064988	0.19948704618045163	3	0.06913527641980174	0.10434820457370891	0.0014391278717458822	unsupported	True	0.1751597448381125	1.3023128900126244e-154
epcam	13-8844558-8845058	2	0.09101210566550724	0.1167011932176763	3	0.02568908755216906	0.03015680542107453	9.040850946869738e-05	unsupported	True	0.1592115687531157	8.492323577540841e-128
epcam	13-8843362-8843862	3	0.1517744143626152	0.21860953622138418	0	0.06683512185876897	0.08061874244417208	0.0011779039184327848	unsupported	True	0.1544215865401038	2.8724659969037113e-120
epcam	13-8838463-8838963	4	0.12155219335089755	0.1506694134968932	2	0.029117220145995645	0.04937551424456131	0.0002166140585807611	unsupported	True	0.1464906585599716	2.494971624893585e-108
epcam	13-8862603-8863103	5	0.12275751746069763	0.16881130956729073	2	0.046053792106593106	0.06204585637329216	0.00048236936510769556	unsupported	True	0.1311862659729169	3.907345024617911e-87
epcam	13-8854353-8854853	6	0.06266696327644768	0.0962685607727588	2	0.03360159749631113	0.04088563031582419	0.00013225591418293092	unsupported	True	0.1256709775555556	4.360831085886208e-80
epcam	13-8856231-8856731	7	0.10484717599413183	0.13189561041561226	2	0.02704843442148043	0.03898465496536775	0.00013908047650184965	unsupported	True	0.1140455291928676	3.017661181975141e-66
epcam	13-8847611-8848111	8	0.03688843021389163	0.051373701450323134	1	0.0144852712364315	0.014377879167744849	1.0699471316183292e-05	unsupported	True	0.1032328973701161	1.332306809078315e-54
epcam	13-8822054-8822554	9	0.003861663734689148	0.021192519994669406	2	0.017330856259980258	0.018392366975673036	6.75523163612507e-06	unsupported	True	0.092089238757699	7.908531381513079e-44
epcam	13-8771810-8772310	10	0.056029503601239386	0.08025681859914369	0	0.0242273149979043	0.03259036907724105	6.336894909695921e-05	unsupported	True	0.0836879596542978	1.5917922347749314e-36
epcam	13-8848226-8848726	11	0.04652683987069397	0.0748187263663412	5	0.028291886495647227	0.03508701476597414	7.427089162328309e-05	unsupported	True	0.0799034656071643	1.8336443438935958e-33
epcam	13-8758622-8759122	12	0.043602640124298556	0.11785991049889388	0	0.07425727037459533	0.10004894294483417	0.0008756238704867112	unsupported	True	0.0730310472987455	2.8906818340041503e-28
epcam	13-8794808-8795308	13	0.06213053152744354	0.1049245868111314	4	0.042794055283687855	0.052919807350792124	0.00023761779722747002	unsupported	True	0.0659757694682962	2.058525557158536e-23
epcam	13-8831748-8832248	14	0.00578315686101679	0.05419466592887439	5	0.0484115090678576	0.062455569135752044	0.00016386127672556844	unsupported	True	0.0624107697159958	3.8017018869852255e-21
epcam	13-8858463-8858963	15	0.0006301974364229902	0.01505433634175642	2	0.01442413890533343	0.019444944765543096	4.222388836110402e-06	unsupported	True	0.0482260375852915	2.350179059841632e-13
epcam	13-8873921-8874421	16	0.002981613942338405	0.039666964373050506	4	0.0366853504307121	0.047220833419463634	6.871559097831022e-05	unsupported	True	0.0457838146459046	3.2788813567040378e-12
epcam	13-8830529-8831029	17	0.01533919947551442	0.05264335628698294	2	0.03730415681146852	0.05561856523008676	0.00010922462929766846	unsupported	True	0.0408859165575211	4.347185601206342e-10
epcam	13-8937177-8937677	18	0.021589972354416752	0.06588134793452287	3	0.04429137558010612	0.04965307910294929	0.00014488646956784324	unsupported	True	0.037456289761924	9.716203448712244e-09
epcam	13-8818800-8819300	19	0.01992062470896271	0.0820826167373319	5	0.062161992028369195	0.08238694673301472	0.00042037271966795085	unsupported	True	0.030420102166455	2.542118432598529e-06
tram1	24-14234177-14234677	0	0.029207095056377693	0.25038841855836547	2	0.22118132350198777	0.14817527063180347	0.008206130492575178	regional_candidate	True	0.1538758166990025	1.9992639568869148e-119
tram1	24-14294019-14294519	1	0.1213894676839746	0.23476088007090898	0	0.11337141238693438	0.06951270132380424	0.0018500925399299107	unsupported	True	0.136124770742886	1.0389451773510197e-93
tram1	24-14268663-14269163	2	-0.007084861987982142	0.11105123544292975	2	0.11813609743091188	0.08921308921957542	0.0011704007532139884	unsupported	True	0.1161232587253287	1.2788625537950612e-68
tram1	24-14272605-14273105	3	0.14865605853473118	0.23251553745243178	0	0.0838594789177006	0.13550097497634092	0.002642083621099265	unsupported	True	0.115814317530291	2.900101855079486e-68
tram1	24-14246906-14247406	4	0.10588913899016705	0.17739344476278965	0	0.0715043057726226	0.06131736426150475	0.0007777736757877617	unsupported	True	0.1152936317976836	1.1469156237594967e-67
tram1	24-14307504-14308004	5	0.1255165254295072	0.23837891809409836	5	0.11286239266459117	0.12229997509662466	0.0032903603714576624	unsupported	True	0.1010954944542606	1.9378822164091582e-52
tram1	24-14201154-14201654	6	0.2357917332061538	0.3882368840752268	0	0.15244515086907298	0.25824793418736314	0.015284360177193946	regional_candidate	True	0.099664394453687	5.126057414793767e-51
tram1	24-14248318-14248818	7	-0.005894704838197668	0.2355101129180648	3	0.2414048177562625	0.2328625984923253	0.013239001556253582	regional_candidate	True	0.0995734304134399	6.302381653101868e-51
tram1	24-14299947-14300447	8	0.011583083377250307	0.2094607054072116	2	0.1978776220299613	0.1892252243623927	0.007842928815893727	regional_candidate	True	0.099239822330067	1.3422882201263416e-50
tram1	24-14210036-14210536	9	0.5558630629874981	0.7508496111257447	0	0.19498654813824656	0.657323319349012	0.0962357977705675	core_concordant	True	0.0939978642007637	1.3833247962249446e-45
tram1	24-14204227-14204727	10	0.06907850117208598	0.14645466175554045	0	0.07737616058345446	0.07724589472367423	0.0008753581592738522	unsupported	True	0.0914592864225129	2.9518356491257274e-43
tram1	24-14246178-14246678	11	0.013344612383431402	0.30501996297064726	1	0.2916753505872159	0.3149447072128488	0.028019624237610157	regional_candidate	True	0.0881448209513234	2.5975853673452924e-40
tram1	24-14287554-14288054	12	-0.013514623219789789	0.18446166499104943	3	0.19797628821083924	0.19032058296475074	0.006950324173653915	unsupported	True	0.0875069688325232	9.304384817412463e-40
tram1	24-14228577-14229077	13	0.20108348714370305	0.402327476900068	0	0.20124398975636493	0.2839069447828706	0.022986805898287846	regional_candidate	True	0.0847037314175112	2.270113890924634e-37
tram1	24-14284313-14284813	14	0.09084073480440495	0.13125986733711012	0	0.04041913253270517	0.07409494352461031	0.00039310405240761847	unsupported	True	0.0819617215377917	4.1294266845456455e-35
tram1	24-14199286-14199786	15	0.08478361674805235	0.13404988720115765	5	0.049266270453105304	0.041020623239691856	0.00027090585660035163	unsupported	True	0.0818907395291279	4.714127871611136e-35
tram1	24-14300683-14301183	16	0.08462781046406373	0.1705075763090659	1	0.08587976584500218	0.10118357480516041	0.0014816463370922312	unsupported	True	0.0812715863768319	1.4891635999554314e-34
tram1	24-14303503-14304003	17	0.0346947120530763	0.060695291441540365	0	0.026000579388464062	0.036135445316198035	5.702580675029976e-05	unsupported	True	0.0766083220898784	6.510180667500522e-31
tram1	24-14236219-14236719	18	0.2529427005416325	0.41491721894533107	5	0.1619745184036986	0.3840858237316861	0.025812878290117962	regional_candidate	True	0.0709910984121397	8.209085891739487e-27
tram1	24-14280927-14281427	19	0.021404510267121247	0.07482811741597474	2	0.0534236071488535	0.02191866076639786	8.762177412743527e-05	unsupported	True	0.0673329665444196	2.618366587646685e-24
adka	13-25183665-25184165	0	0.18453889168410606	0.2388556232398839	5	0.05431673155577785	0.11540065055903923	0.0014971915112995482	unsupported	True	0.1982642359079366	2.6967473802713603e-198
adka	13-25211173-25211673	1	0.08570009532816213	0.1456249298326561	4	0.05992483450449397	0.05126195748502757	0.00044734002586127564	unsupported	True	0.1620606003239722	2.169401034774644e-132
