enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.03610481321811676	0.06474202871322632	0.028637215495109558
0	0	0.031462885439395905	0.05682923644781113	0.025366351008415222
0	1	0.04229404404759407	0.07529241591691971	0.03299837186932564
1	all_test	0.03610481321811676	0.06046455353498459	0.02435974031686783
1	0	0.031462885439395905	0.054562054574489594	0.02309916913509369
1	1	0.04229404404759407	0.06833454966545105	0.02604050561785698
2	all_test	0.03610481321811676	0.0226453710347414	-0.013459442183375359
2	0	0.031462885439395905	0.020212074741721153	-0.011250810697674751
2	1	0.04229404404759407	0.025889765471220016	-0.016404278576374054
3	all_test	0.03610481321811676	0.01908101513981819	-0.01702379807829857
3	0	0.031462885439395905	0.017214234918355942	-0.014248650521039963
3	1	0.04229404404759407	0.021570056676864624	-0.020723987370729446
