enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.005088352132588625	0.11402198672294617	0.10893363459035754
0	0	0.005088352132588625	0.11402198672294617	0.10893363459035754
0	1	0.0	0.0	0.0
1	all_test	0.005088352132588625	0.005593482404947281	0.0005051302723586559
1	0	0.005088352132588625	0.005593482404947281	0.0005051302723586559
1	1	0.0	0.0	0.0
2	all_test	0.005088352132588625	0.005088352132588625	0.0
2	0	0.005088352132588625	0.005088352132588625	0.0
2	1	0.0	0.0	0.0
3	all_test	0.005088352132588625	0.1836281418800354	0.17853978974744678
3	0	0.005088352132588625	0.1836281418800354	0.17853978974744678
3	1	0.0	0.0	0.0
