gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score	core_threshold	mixed_complexity_score	threshold_rank
tbx16	20	16	1	3	1	0.0651977104998637	0.0	0.04519160921194406	0.2	0.13062055096008326	32
aldob	20	4	3	13	1	0.049691000456794795	0.0	0.06888635373166054	0.2	0.12342777659929613	33
tdgf1	20	1	3	16	3	0.0395313068061503	0.9999999999999998	0.10960405542613301	0.2	0.12041236217901034	34
pitx2	20	8	2	10	1	0.0468287472365634	0.0	0.05144663717702134	0.2	0.11846025984848262	35
mych	20	4	3	13	2	0.023112550777210097	0.9182958340544894	0.061463730883798535	0.2	0.11012822182513088	36
lamc1	20	2	4	14	1	0.049204556598350095	0.0	0.07919167885389411	0.2	0.10978297784277068	37
etv5a	20	2	2	16	2	0.0346066675009344	1.0	0.07603862037275567	0.2	0.10541191065008722	38
tbxtb	20	6	3	11	1	0.0363431400878279	0.0	0.05038229016914606	0.2	0.10476702714268991	39
sox10	20	8	3	9	1	0.032136412605856896	0.0	0.04455052758212158	0.2	0.10258138069561322	40
anp32e	20	1	3	16	1	0.06607489618207721	0.0	0.09159925598879583	0.2	0.10063206826214705	41
snai2	20	6	2	12	1	0.0417637375526915	0.0	0.04588215529609669	0.2	0.09540925974450894	42
gli1	20	5	2	13	2	0.021423843415626698	1.0	0.04707299529381772	0.2	0.09159981928867289	43
noto	20	2	2	16	2	0.0296734409698143	1.0	0.06519921379301148	0.2	0.090385302430702	44
lft1	20	3	2	15	2	0.025145422316901096	1.0	0.055250139922193756	0.2	0.08892166985806746	45
ndr2	20	2	3	15	2	0.0236012485706848	0.9182958340544894	0.06276333601830636	0.2	0.08700845880725103	46
nrarpa	20	5	2	13	2	0.0203241705302444	1.0	0.0446567670030255	0.2	0.08689805613518575	47
grhl2b	20	9	2	9	2	0.0151469306680137	1.0	0.03328120833496742	0.2	0.07980485213943611	48
dbx1a	20	8	1	11	1	0.049211947173674	0.0	0.0341111224332971	0.2	0.07854376202020469	49
gli2a	20	9	2	9	2	0.0132193723883711	1.0	0.02904592990868878	0.2	0.06964909802207764	50
csrp1a	20	4	2	14	2	0.017407345227719702	1.0	0.03824784676052208	0.2	0.06853094161074902	51
vrtn	20	1	2	17	2	0.0272837245503952	1.0	0.059948470143399935	0.2	0.06586012598639245	52
foxo1a	20	6	2	12	1	0.0277855106929286	0.0	0.030525503494170526	0.2	0.06347600004647118	53
fscn1a	20	6	2	12	2	0.0136474886492381	1.0	0.029986597479023037	0.2	0.06235537649151234	54
zgc:174154	14	10	2	2	2	0.0113973716506437	1.0	0.025042585107829415	0.2	0.062228486262327264	55
lmo2	20	4	2	14	2	0.0156571571560957	1.0	0.03440229051458914	0.2	0.06164062979264958	56
creb3l2	20	5	2	13	2	0.013480946105541399	1.0	0.029620666108840555	0.2	0.05763915480297159	57
efna1a	20	1	3	16	1	0.0373597608483591	0.0	0.05179162579686788	0.2	0.05689891655053934	58
epha2a	20	4	2	14	2	0.0144437808936842	1.0	0.03173623036926223	0.2	0.05686369128172857	59
hoxb1b	20	10	2	8	2	0.0103026620184681	1.0	0.02263726219896649	0.2	0.05625148337120636	60
spon1b	20	3	2	15	2	0.015480233942342	1.0	0.0340135504810282	0.2	0.05474269768065791	61
irx7	20	5	2	13	1	0.0219627783304982	0.0	0.024128578167178994	0.2	0.04695204513778805	62
emx2	20	6	2	12	1	0.0204544037264167	0.0	0.022471459291220165	0.2	0.04672808595233053	63
dmd	14	1	2	11	1	0.0364589685956929	0.0	0.04005427093139292	0.2	0.04400411425887012	64
prdm1a	20	4	2	14	1	0.0222749038068213	0.0	0.02447148305107394	0.2	0.043847011482815584	65
uncx4.1	20	7	2	11	1	0.0179008614263497	0.0	0.019666106340732726	0.2	0.04321085219236561	66
foxh1	20	3	2	15	1	0.0239374072076763	0.0	0.026297929717205768	0.2	0.04232488510539834	67
smtnl	20	3	3	14	1	0.0185575593031041	0.0	0.025726239818041178	0.2	0.041404785707527224	68
zic2b	20	8	2	10	1	0.015957782586897402	0.0	0.017531416049859465	0.2	0.04036757725548296	69
ackr3b	20	1	2	17	2	0.0159563075069976	1.0	0.03505959101790955	0.2	0.038516897527953516	70
stox1	20	1	2	17	2	0.0154571965941257	1.0	0.03396293225333069	0.2	0.0373120947327116	71
tbx1	20	3	1	16	1	0.0296431733794655	0.0	0.020547082050826136	0.2	0.03306925284249379	72
cd63	20	2	2	16	1	0.0210441967559384	0.0	0.023119413161223498	0.2	0.032050312097805116	73
foxd5	20	4	2	14	1	0.016044514811860998	0.0	0.017626701138027997	0.2	0.03158280867531459	74
shha	20	4	2	14	1	0.0153234469235836	0.0	0.016834527095002483	0.2	0.03016342333244696	75
tgif1	20	1	2	17	1	0.0249264602943753	0.0	0.027384515592398413	0.2	0.03008496534903236	76
chst11	20	1	2	17	1	0.024241849194223397	0.0	0.02663239342481294	0.2	0.02925867469314326	77
clic4	20	6	1	13	1	0.0198824183460172	0.0	0.013781442219255154	0.2	0.028657703454979512	78
pbx4	20	8	1	11	1	0.0163439499054829	0.0	0.011328762796198457	0.2	0.026085440336592113	79
foxb1b	20	1	2	17	1	0.021609673945955803	0.0	0.023740653351138126	0.2	0.026081773512570086	80
lhx5	20	7	1	12	1	0.0169210851285598	0.0	0.011728802448876046	0.2	0.025770813003391686	81
gata6	20	7	2	11	1	0.0105193695522881	0.0	0.011556708659184858	0.2	0.02539268429907528	82
foxa2	20	8	1	11	1	0.0157577353954862	0.0	0.010922429861390914	0.2	0.025149824178111742	83
fn1a	20	11	1	8	1	0.0132334002882254	0.0	0.009172694099004603	0.2	0.023527495835433086	84
kirrel3l	20	1	2	17	1	0.0185129366343543	0.0	0.02033853968583567	0.2	0.022344169632423104	85
tlcd5a	20	4	2	14	1	0.010765252818409201	0.0	0.011826839036923352	0.2	0.021190850835443427	86
rasgef1ba	20	13	1	6	1	0.0105184044866221	0.0	0.007290802413891188	0.2	0.01974385894313451	87
dact2	20	4	1	15	1	0.0146122558673797	0.0	0.010128443956094756	0.2	0.018147735366878442	88
foxg1a	20	7	1	12	1	0.0115450110622051	0.0	0.008002391867300843	0.2	0.017583052088308897	89
meis2a	20	5	1	14	1	0.0129365807751572	0.0	0.008966954490386205	0.2	0.01744888774895963	90
fzd8a	20	12	1	7	1	0.0089007494251664	0.0	0.006169529368924643	0.2	0.016281741701337178	91
pax6b	20	17	1	2	1	0.0079543135787258	0.0	0.005513510030383476	0.2	0.01623419384548625	92
lamb1a	20	2	1	17	1	0.0167317881908097	0.0	0.011597591810185931	0.2	0.01607767612903098	93
unc5b	20	7	1	12	1	0.0104383226816186	0.0	0.00723529393653886	0.2	0.015897565661614908	94
cnn3a	20	5	1	14	1	0.0116951146113445	0.0	0.008106435719178861	0.2	0.015774395538614653	95
myclb	20	7	1	12	1	0.010271234147951	0.0	0.007119476990523267	0.2	0.015643089821357425	96
fezf2	20	14	1	5	1	0.0081208826479032	0.0	0.005628966911052286	0.2	0.015606810175444465	97
klf3	20	6	1	13	1	0.0106975437443154	0.0	0.0074149722852889	0.2	0.015419001400434404	98
foxb1a	20	10	1	9	1	0.0088501806317656	0.0	0.006134477752354562	0.2	0.015243604559802396	99
sox11b	20	2	1	17	1	0.0152662900572419	0.0	0.01058178591078755	0.2	0.014669470138702685	100
her9	20	19	1	0	1	0.0069405862553536	0.0	0.004810847794331456	0.2	0.014646734054314357	101
zbtb18	20	10	1	9	1	0.0082237189461361	0.0	0.005700247601231642	0.2	0.014164583169738605	102
atp2b1a	20	12	1	7	1	0.0075694973702213	0.0	0.005246775760424815	0.2	0.013846542027396777	103
msx1b	20	7	1	12	1	0.0084644151542483	0.0	0.005867085499256083	0.2	0.01289130445629841	104
gata5	20	10	1	9	1	0.0072214807364023	0.0	0.005005549011905212	0.2	0.012438322025523016	105
irx1b	20	9	1	10	1	0.0073479719788863	0.0	0.005093226059998521	0.2	0.012213022692563925	106
lbx2	20	7	1	12	1	0.0078774131182184	0.0	0.005460206692999011	0.2	0.01199730034319315	107
sdc4	20	1	1	18	1	0.0155137815462243	0.0	0.010753333938588282	0.2	0.011813744809084932	108
chrd	20	4	1	15	1	0.009325912932149	0.0	0.006464230255066612	0.2	0.011582345770786089	109
six4b	20	13	1	6	1	0.0060744626232476	0.0	0.004210496640720843	0.2	0.011402236274644258	110
wnt11f2	20	3	1	16	1	0.0099989278764164	0.0	0.006930728666160269	0.2	0.011154577476112159	111
tcf7l1b	20	12	1	7	1	0.0059952779207112	0.0	0.00415560998741426	0.2	0.010966892996307974	112
twist2	20	5	1	14	1	0.0080635100605585	0.0	0.0055891992638928785	0.2	0.010876079572701638	113
raraa	20	2	1	17	1	0.0112567949856172	0.0	0.007802615706421892	0.2	0.01081672215579816	114
her6	20	13	1	6	1	0.0057428415473809	0.0	0.003980634426969585	0.2	0.010779757860469365	115
pax3a	20	6	1	13	1	0.0073208359466173	0.0	0.005074416795739679	0.2	0.01055195308485897	116
myod1	20	16	1	3	1	0.0051261147339452	0.0	0.0035531519750609092	0.2	0.01026993012022903	117
gbx1	20	4	1	15	1	0.0081998661920974	0.0	0.005683714132021128	0.2	0.010183848616434172	118
lhfpl6	20	12	1	7	1	0.0051915169453067	0.0	0.003598485333468519	0.2	0.009496609094803102	119
klf7a	20	2	1	17	1	0.0097536283588518	0.0	0.006760699997167651	0.2	0.009372320283296775	120
pmp22b	20	7	1	12	1	0.0060588201645852	0.0	0.004199654114601975	0.2	0.00922758323691464	121
fbln2	20	4	1	15	1	0.0073882998044635	0.0	0.00512117917859547	0.2	0.009175921286861986	122
lef1	20	3	1	16	1	0.0075158784118831	0.0	0.00520960993062813	0.2	0.008384543731346094	123
skia	20	3	1	16	1	0.0070534961600772	0.0	0.004889110976447912	0.2	0.007868720563592972	124
rreb1a	20	4	1	15	1	0.0062597581183809	0.0	0.0043389336907429495	0.2	0.007774325526741312	125
foxd3	20	4	1	15	1	0.0060612395823136	0.0	0.004201331127179012	0.2	0.007527774830485573	126
ripply1	20	2	1	17	1	0.0076601798411339	0.0	0.005309632059464092	0.2	0.007360712983656463	127
foxa	20	5	1	14	1	0.0051341562140764	0.0	0.0035587259043413796	0.2	0.006924960854963938	128
etv4	20	1	1	18	1	0.009072476281386	0.0	0.006288561355139683	0.2	0.006908690782799837	129
ved	20	5	1	14	1	0.0050858760504005	0.0	0.0035252606450124568	0.2	0.0068598404671950195	130
bmp2b	20	3	1	16	1	0.0060402436810451	0.0	0.004186777877411437	0.2	0.006738359046846337	131
bmp7a	20	3	1	16	1	0.0058547792925425	0.0	0.004058223759426585	0.2	0.0065314591755619884	132
arl4d	20	4	1	15	1	0.005244473482169	0.0	0.003635192007686841	0.2	0.0065133897022350415	133
tcf3b	20	4	1	15	1	0.0051662068324209	0.0	0.0035809417000820724	0.2	0.006416186199875663	134
efemp2b	20	4	1	15	1	0.005143720178126	0.0	0.0035653551390573365	0.2	0.006388258831566892	135
dkc1	20	1	1	18	1	0.0078931646889732	0.0	0.005471124849857092	0.2	0.0060106449928904685	136
rfx2	20	3	1	16	1	0.005308299094242	0.0	0.0036794325507427538	0.2	0.0059218182434094945	137
eif3ea	20	2	1	17	1	0.0059860492037307	0.0	0.00414921312825904	0.2	0.005752030762790129	138
