model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.00824271154783718	0.8904298350726219	0.9797798019960758		
spatial_mean	0.07536285865999749	-0.0017966545173253579	-1.3589114523679234e-16		
best_single	0.004358739428559617	0.9420593823657388	0.9717041019701613	1.0	
global_elastic_net	0.00462176239397186	0.9385630244581921	0.9713949083498663		[0.0, 1.2108899372048159, 0.21493575432340792, 0.0]
