validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0016293292865157127	0.0016293292865157127	0.0	False
1	0.0	0.0028503730427473783	0.0028503730427473783	0.0	False
3	0.0	0.001718773739412427	0.001718773739412427	0.0	False
4	0.0	0.003464873880147934	0.003464873880147934	0.0	False
