model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.023331334905040257	0.5852924247124094	0.9619325691196075		
spatial_mean	0.07641132601567163	-0.3581887133951842	0.0		
best_single	0.04812963752952392	0.14450993221876896	0.8361306890483607	0.0	
global_elastic_net	0.023331342858640046	0.5852922833395262	0.961932568483504		[0.9472896269290367, 0.8978853870595892, 0.0, 0.0]
