enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.023331334814429283	0.04307372495532036	0.019742390140891075
0	0	0.0231794323772192	0.07400882989168167	0.05082939751446247
0	1	0.02353386953473091	0.0018269266001880169	-0.021706942934542894
1	all_test	0.023331334814429283	0.020302575081586838	-0.0030287597328424454
1	0	0.0231794323772192	0.002283782232552767	-0.020895650144666433
1	1	0.02353386953473091	0.04432763159275055	0.020793762058019638
2	all_test	0.023331334814429283	0.023331334814429283	0.0
2	0	0.0231794323772192	0.0231794323772192	0.0
2	1	0.02353386953473091	0.02353386953473091	0.0
3	all_test	0.023331334814429283	0.023331334814429283	0.0
3	0	0.0231794323772192	0.0231794323772192	0.0
3	1	0.02353386953473091	0.02353386953473091	0.0
