validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
1	0.0	0.15417076647281647	0.15417076647281647	0.0	False
2	0.14372369647026062	0.034505974501371384	0.043611664324998856	-0.26388734579086304	False
3	0.16155703365802765	0.030906153842806816	0.0643722340464592	-1.0828289985656738	False
4	0.11827417463064194	0.04110307991504669	0.05966874584555626	-0.45168551802635193	False
