model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.030629505268079837	-0.6480372091241138	0.0		
spatial_mean	0.030629504157853413	-0.6480371493877763	-3.2235626028529047e-16		
best_single	0.030629504157853413	-0.6480371493877763	-3.2235626028529047e-16	0.0	
global_elastic_net	0.030629504157853413	-0.6480371493877763	-3.2235626028529047e-16		[0.0, 0.0, 0.0, 0.0]
