model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.037770931718241856	-30.644535167544493	0.11807119244393574		
spatial_mean	0.060890120653797626	-50.0138213893871	-3.458995103363663e-16		
best_single	0.031157467243052333	-25.103766125213266	0.11807120138775987	2.0	
global_elastic_net	0.037770911582018035	-30.644518297390277	0.11807120138775976		[0.0, 0.0, 1.5868410029876892, 0.0]
