model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0026525633744997803	0.7261219366191741	0.8734049321677556		
spatial_mean	0.04671244382123035	-3.823075585124066	0.0		
best_single	0.0028219902015809446	0.7086285595591452	0.8604344523972381	1.0	
global_elastic_net	0.002652562778024453	0.726121998205453	0.8734049302087752		[0.0, 1.2580509209600828, 0.22151216517531422, 0.0]
