validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0026899680960923433	0.0026899680960923433	0.0	False
1	0.0	0.003358255373314023	0.003358255373314023	0.0	False
2	0.0	0.005364685319364071	0.005364685319364071	0.0	False
3	0.6727866530418396	0.005162442103028297	0.005531769711524248	-0.07154125720262527	False
