enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.003100964240729809	0.003100964240729809	0.0
0	0	0.003100964240729809	0.003100964240729809	0.0
0	1	0.0	0.0	0.0
1	all_test	0.003100964240729809	0.32031139731407166	0.31721043307334185
1	0	0.003100964240729809	0.32031139731407166	0.31721043307334185
1	1	0.0	0.0	0.0
2	all_test	0.003100964240729809	0.003100964240729809	0.0
2	0	0.003100964240729809	0.003100964240729809	0.0
2	1	0.0	0.0	0.0
3	all_test	0.003100964240729809	0.003100964240729809	0.0
3	0	0.003100964240729809	0.003100964240729809	0.0
3	1	0.0	0.0	0.0
