epoch	train_loss	validation_loss
0	0.003546683583408594	0.0038866051472723484
1	0.0035387291572988033	0.0038793543353676796
2	0.0035307561047375202	0.0038720755837857723
3	0.0035227613989263773	0.0038648333866149187
4	0.0035148209426552057	0.003857710864394903
5	0.0035070304293185472	0.003850797191262245
6	0.0034994937013834715	0.0038441906217485666
7	0.0034923218190670013	0.003837989177554846
8	0.003485629567876458	0.0038322932086884975
9	0.0034795296378433704	0.0038271949160844088
10	0.003474127734079957	0.00382277462631464
11	0.003469516523182392	0.003819091012701392
12	0.0034657595679163933	0.0038161654956638813
13	0.0034628838766366243	0.0038139810785651207
14	0.003460861276835203	0.0038124609272927046
15	0.0034596044570207596	0.00381147931329906
16	0.00345895835198462	0.0038108599837869406
17	0.0034587096888571978	0.0038103980477899313
18	0.0034586156252771616	0.0038098949007689953
19	0.003458439838141203	0.0038091964088380337
20	0.0034579988569021225	0.0038082110695540905
21	0.0034571862779557705	0.003806915134191513
22	0.0034559781197458506	0.0038053386379033327
23	0.0034544130321592093	0.003803548403084278
24	0.0034525736700743437	0.0038016268517822027
25	0.003450560849159956	0.003799655009061098
26	0.0034484746865928173	0.003797704353928566
27	0.003446403658017516	0.0037958258762955666
28	0.003444414120167494	0.003794049844145775
29	0.003442547284066677	0.0037923839408904314
