validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
1	0.0	0.005323533434420824	0.005323533434420824	0.0	False
2	1.0	0.012289023026823997	0.012932296842336655	-0.0523453988134861	False
3	0.0	0.003747765440493822	0.003747765440493822	0.0	False
4	0.0	0.004379711113870144	0.004379711113870144	0.0	False
