enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0032334662973880768	0.11709704250097275	0.11386357620358467
0	0	0.0032334662973880768	0.11709704250097275	0.11386357620358467
0	1	0.0	0.0	0.0
1	all_test	0.0032334662973880768	0.003569273045286536	0.00033580674789845943
1	0	0.0032334662973880768	0.003569273045286536	0.00033580674789845943
1	1	0.0	0.0	0.0
2	all_test	0.0032334662973880768	0.0032334662973880768	0.0
2	0	0.0032334662973880768	0.0032334662973880768	0.0
2	1	0.0	0.0	0.0
3	all_test	0.0032334662973880768	0.0032334662973880768	0.0
3	0	0.0032334662973880768	0.0032334662973880768	0.0
3	1	0.0	0.0	0.0
