gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score	core_threshold	mixed_complexity_score	threshold_rank
VIM	20	5	5	10	1	0.041926422633021904	0.0	0.07512206476357444	0.3	0.14618078824143005	1
PTN	20	17	2	1	1	0.0363203476409149	0.0	0.0399019802470069	0.3	0.11748894598521645	2
EGFR	20	2	5	13	1	0.0414002356006549	0.0	0.07417926416574586	0.3	0.10283429562499624	3
MAFA	20	4	5	11	1	0.0317411898868074	0.0	0.056872577544252935	0.3	0.10190197935432203	4
SPON1	20	2	3	15	1	0.035209905946384	0.0	0.04881129406903384	0.3	0.06766682172686637	5
FABP7	20	1	3	16	1	0.0281882397024894	0.0	0.03907719774945688	0.3	0.042930689654267135	6
GALNTL6	20	3	1	16	1	0.0266842999399564	0.0	0.018496147268596694	0.3	0.02976840064804395	7
TTYH1	20	1	2	17	1	0.0194475387563252	0.0	0.021365305062048194	0.3	0.02347218669230912	8
SPARCL1	20	10	1	9	1	0.0071164687436425	0.0	0.004932760245198775	0.3	0.012257448735104324	9
