model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.003957372599174317	0.9408010844408947	0.9706745411955702		
spatial_mean	0.06691280100261084	-0.0009583775869994593	7.023782923605846e-16		
best_single	0.00406149096629725	0.939243562557626	0.9706745411955693	1.0	
global_elastic_net	0.003957372599174317	0.9408010844408947	0.9706745411955702		[0.0, 1.2428230033591927, 0.0, 0.0]
