epoch	train_loss	validation_loss	train_reconstruction	train_safety	train_attribution	validation_reconstruction	validation_safety	validation_attribution
0	1.4801445007324219	1.0397342443466187	0.3671709895133972	0.7235057950019836	1.0397390127182007	0.36606499552726746	0.7168908715248108	1.0397342443466187
1	1.452825903892517	1.0397313833236694	0.3444114625453949	0.6781672239303589	1.0397342443466187	0.3438250720500946	0.6726003885269165	1.0397313833236694
2	1.426973581314087	1.0397298336029053	0.32285505533218384	0.6354376077651978	1.0397312641143799	0.3227679431438446	0.6308888792991638	1.0397298336029053
3	1.4025764465332031	1.0397297143936157	0.3024989366531372	0.5952358841896057	1.0397298336029053	0.3028876781463623	0.591671347618103	1.0397297143936157
4	1.3796147108078003	1.0397305488586426	0.283331960439682	0.5574764013290405	1.0397298336029053	0.28417131304740906	0.554868757724762	1.0397305488586426
5	1.3580667972564697	1.039732575416565	0.26534098386764526	0.522079586982727	1.0397307872772217	0.26660776138305664	0.5203934907913208	1.039732575416565
6	1.337895393371582	1.0397354364395142	0.24849753081798553	0.4889579713344574	1.0397326946258545	0.2501644194126129	0.48814868927001953	1.0397354364395142
7	1.319051742553711	1.0397394895553589	0.2327624410390854	0.4580145478248596	1.0397355556488037	0.23479865491390228	0.4580284655094147	1.0397394895553589
8	1.301477074623108	1.03974449634552	0.21808725595474243	0.42914414405822754	1.0397396087646484	0.22045987844467163	0.42991653084754944	1.03974449634552
9	1.2851022481918335	1.0397509336471558	0.20441438257694244	0.40223178267478943	1.0397448539733887	0.2070847898721695	0.4036863446235657	1.0397509336471558
10	1.269850730895996	1.0397586822509766	0.19167977571487427	0.3771527409553528	1.0397511720657349	0.1946052610874176	0.37920525670051575	1.0397586822509766
11	1.2556427717208862	1.039768099784851	0.17981646955013275	0.3537765145301819	1.0397589206695557	0.18295378983020782	0.35634148120880127	1.039768099784851
12	1.2423993349075317	1.0397793054580688	0.16875824332237244	0.33197420835494995	1.0397682189941406	0.17206653952598572	0.3349706530570984	1.0397793054580688
13	1.2300461530685425	1.0397924184799194	0.1584426462650299	0.3116239905357361	1.0397794246673584	0.16188527643680573	0.3149791359901428	1.0397924184799194
14	1.218515157699585	1.0398077964782715	0.14881262183189392	0.2926146984100342	1.0397926568984985	0.15235677361488342	0.2962631583213806	1.0398077964782715
15	1.2077442407608032	1.0398253202438354	0.13981623947620392	0.27484482526779175	1.0398080348968506	0.14343230426311493	0.27872759103775024	1.0398253202438354
16	1.1976767778396606	1.0398457050323486	0.1314058154821396	0.25822144746780396	1.0398257970809937	0.13506609201431274	0.2622831165790558	1.0398457050323486
17	1.1882593631744385	1.0398685932159424	0.12353673577308655	0.24265749752521515	1.0398459434509277	0.12721501290798187	0.2468455284833908	1.0398685932159424
18	1.179442286491394	1.0398945808410645	0.11616698652505875	0.22807088494300842	1.039868950843811	0.11983787268400192	0.2323344200849533	1.0398945808410645
19	1.1711777448654175	1.039923906326294	0.10925659537315369	0.21438343822956085	1.039894938468933	0.11289548873901367	0.21867308020591736	1.039923906326294
20	1.1634209156036377	1.039957046508789	0.10276763886213303	0.20152084529399872	1.0399242639541626	0.10636364668607712	0.2058144062757492	1.039957046508789
21	1.1561435461044312	1.0399938821792603	0.09667635709047318	0.1894369125366211	1.0399572849273682	0.10022314637899399	0.1937210112810135	1.0399938821792603
22	1.1493231058120728	1.0400351285934448	0.0909636914730072	0.17809467017650604	1.039994239807129	0.09445130079984665	0.18234868347644806	1.0400351285934448
23	1.14293372631073	1.0400811433792114	0.08560740202665329	0.1674506664276123	1.040035605430603	0.08902399241924286	0.1716502159833908	1.0400811433792114
24	1.1369473934173584	1.0401324033737183	0.08058399707078934	0.1574590653181076	1.0400817394256592	0.08391730487346649	0.1615789234638214	1.0401324033737183
25	1.1313369274139404	1.0401896238327026	0.07587030529975891	0.14807447791099548	1.0401328802108765	0.07910864800214767	0.1520906686782837	1.0401896238327026
26	1.1260769367218018	1.0402531623840332	0.07144451141357422	0.13925416767597198	1.0401901006698608	0.07457730919122696	0.14314480125904083	1.0402531623840332
27	1.1211440563201904	1.0403239727020264	0.06728655099868774	0.13095879554748535	1.040253758430481	0.07030455023050308	0.13470473885536194	1.0403239727020264
28	1.1165170669555664	1.0404026508331299	0.06337836384773254	0.1231529489159584	1.0403244495391846	0.06627373397350311	0.12673786282539368	1.0404026508331299
29	1.112177848815918	1.0404900312423706	0.05970390886068344	0.11580511182546616	1.040403127670288	0.062470074743032455	0.119215227663517	1.0404900312423706
30	1.1081101894378662	1.0405869483947754	0.05624886974692345	0.10888723284006119	1.0404906272888184	0.05888037011027336	0.11211103200912476	1.0405869483947754
31	1.1042991876602173	1.0406947135925293	0.053000494837760925	0.10237433016300201	1.0405876636505127	0.05549288168549538	0.10540223121643066	1.0406947135925293
32	1.1007328033447266	1.0408140420913696	0.04994737729430199	0.09624401479959488	1.0406954288482666	0.05229691416025162	0.09906794875860214	1.0408140420913696
33	1.0973989963531494	1.0409460067749023	0.047079168260097504	0.09047601372003555	1.0408146381378174	0.049282755702733994	0.09308914840221405	1.0409460067749023
34	1.0942882299423218	1.041091799736023	0.044386427849531174	0.08505183458328247	1.0409467220306396	0.046441450715065	0.08744832873344421	1.041091799736023
35	1.09139084815979	1.041252851486206	0.041860464960336685	0.07995441555976868	1.0410926342010498	0.04376474767923355	0.0821293443441391	1.041252851486206
36	1.0886986255645752	1.0414299964904785	0.039493218064308167	0.07516802102327347	1.041253685951233	0.041245102882385254	0.077117420732975	1.0414299964904785
37	1.086203694343567	1.0416244268417358	0.03727737069129944	0.07067827135324478	1.041430950164795	0.0388757549226284	0.07239934056997299	1.0416244268417358
38	1.0838993787765503	1.0418373346328735	0.03520626947283745	0.06647220999002457	1.0416254997253418	0.036650724709033966	0.06796345859766006	1.0418373346328735
39	1.0817797183990479	1.042069435119629	0.03327402099967003	0.06253830343484879	1.0418384075164795	0.03456487879157066	0.06379978358745575	1.042069435119629
40	1.0798391103744507	1.0423210859298706	0.031475458294153214	0.058866582810878754	1.0420705080032349	0.03261386230587959	0.05989987775683403	1.0423210859298706
41	1.0780730247497559	1.0425926446914673	0.0298061054199934	0.05544841289520264	1.0423222780227661	0.03079402633011341	0.0562567338347435	1.0425926446914673
42	1.076476812362671	1.0428836345672607	0.028262050822377205	0.052276361733675	1.0425938367843628	0.029102232307195663	0.05286437273025513	1.0428836345672607
43	1.0750459432601929	1.043192982673645	0.026839787140488625	0.04934389144182205	1.0428849458694458	0.02753574214875698	0.04971768707036972	1.043192982673645
