validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0039465115405619144	0.0039465115405619144	0.0	False
1	0.0	0.0027269129641354084	0.0027269129641354084	0.0	False
3	0.0	0.003739182837307453	0.003739182837307453	0.0	False
4	0.0	0.0023444548714905977	0.0023444548714905977	0.0	False
