model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.008308538476276788	0.8837204675277683	0.9553207856090831		
spatial_mean	0.07284180803050905	-0.019434574011290673	0.0		
best_single	0.008233302447047714	0.8847734096702164	0.9553207847938331	1.0	
global_elastic_net	0.008308539763946738	0.8837204495065892	0.9553207847938333		[0.0, 1.1710161983655425, 0.0, 0.0]
