enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0026497996877878904	0.11665286868810654	0.11400306900031865
0	0	0.0026497996877878904	0.11665286868810654	0.11400306900031865
0	1	0.0	0.0	0.0
1	all_test	0.0026497996877878904	0.003025633515790105	0.00037583382800221443
1	0	0.0026497996877878904	0.003025633515790105	0.00037583382800221443
1	1	0.0	0.0	0.0
2	all_test	0.0026497996877878904	0.02121310494840145	0.01856330526061356
2	0	0.0026497996877878904	0.02121310494840145	0.01856330526061356
2	1	0.0	0.0	0.0
3	all_test	0.0026497996877878904	0.002650974318385124	1.1746305972337723e-06
3	0	0.0026497996877878904	0.002650974318385124	1.1746305972337723e-06
3	1	0.0	0.0	0.0
