validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0033555885311216116	0.0033555885311216116	0.0	False
1	0.0	0.0025053289718925953	0.0025053289718925953	0.0	False
2	0.0	0.005319693591445684	0.005319693591445684	0.0	False
3	0.0	0.005186779424548149	0.005186779424548149	0.0	False
