enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0218729879707098	0.03177500143647194	0.009902013465762138
0	0	0.0	0.0	0.0
0	1	0.0218729879707098	0.03177500143647194	0.009902013465762138
1	all_test	0.0218729879707098	0.28962233662605286	0.26774934865534306
1	0	0.0	0.0	0.0
1	1	0.0218729879707098	0.28962233662605286	0.26774934865534306
2	all_test	0.0218729879707098	0.0218729879707098	0.0
2	0	0.0	0.0	0.0
2	1	0.0218729879707098	0.0218729879707098	0.0
3	all_test	0.0218729879707098	0.05782685428857803	0.03595386631786823
3	0	0.0	0.0	0.0
3	1	0.0218729879707098	0.05782685428857803	0.03595386631786823
