model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.008150166387137406	0.678224793954267	0.9747514742445248		
spatial_mean	0.031359462849526246	-0.23809713085305306	0.0		
best_single	0.025100536677217664	0.00901037138126548	0.9789036897368827	0.0	
global_elastic_net	0.008150170837361569	0.6782246182557929	0.9747514722744557		[0.764959736232575, 0.7589248543988696, 0.0, 0.0]
