validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.00257482030428946	0.00257482030428946	0.0	False
1	0.0	0.003526345593854785	0.003526345593854785	0.0	False
3	0.0	0.0023475291673094034	0.0023475291673094034	0.0	False
4	1.0	0.0039820619858801365	0.004839874338358641	-0.21541914343833923	False
