enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.04318997263908386	0.044233713299036026	0.0010437406599521637
0	0	0.0	0.0	0.0
0	1	0.04318997263908386	0.044233713299036026	0.0010437406599521637
1	all_test	0.04318997263908386	0.11439933627843857	0.0712093636393547
1	0	0.0	0.0	0.0
1	1	0.04318997263908386	0.11439933627843857	0.0712093636393547
2	all_test	0.04318997263908386	0.07400540262460709	0.030815429985523224
2	0	0.0	0.0	0.0
2	1	0.04318997263908386	0.07400540262460709	0.030815429985523224
3	all_test	0.04318997263908386	0.07538452744483948	0.032194554805755615
3	0	0.0	0.0	0.0
3	1	0.04318997263908386	0.07538452744483948	0.032194554805755615
