validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.005166228394955397	0.005166228394955397	0.0	False
1	0.8799954056739807	0.004985096864402294	0.0055915797129273415	-0.12165918946266174	False
2	1.0	0.012578284367918968	0.013254702091217041	-0.05377662926912308	False
4	0.0	0.008450210094451904	0.008450210094451904	0.0	False
