model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.018916739324138603	0.7925456796845418	0.9875222808521742		
spatial_mean	0.1040054105424819	-0.14059676900491835	-7.432666074114781e-16		
best_single	0.1705360349876113	-0.8702185731609484	0.4495903069561666	0.0	
global_elastic_net	0.018916743085550865	0.7925456384342391	0.9875222804071746		[0.8372671388341774, 0.6753269113817765, 0.0, 0.0]
