enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.034211624413728714	0.2298632711172104	0.19565164670348167
0	0	0.034211624413728714	0.2298632711172104	0.19565164670348167
0	1	0.0	0.0	0.0
1	all_test	0.034211624413728714	0.05141087993979454	0.017199255526065826
1	0	0.034211624413728714	0.05141087993979454	0.017199255526065826
1	1	0.0	0.0	0.0
2	all_test	0.034211624413728714	0.13085483014583588	0.09664320573210716
2	0	0.034211624413728714	0.13085483014583588	0.09664320573210716
2	1	0.0	0.0	0.0
3	all_test	0.034211624413728714	0.03424049913883209	2.8874725103378296e-05
3	0	0.034211624413728714	0.03424049913883209	2.8874725103378296e-05
3	1	0.0	0.0	0.0
