validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
1	0.0	0.005017269402742386	0.005017269402742386	0.0	False
2	1.0	0.01500969659537077	0.016109470278024673	-0.07327087968587875	False
3	0.0	0.005217494908720255	0.005217494908720255	0.0	False
4	0.0	0.009658562950789928	0.009658562950789928	0.0	False
