enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.033917881548404694	0.2834285497665405	0.24951066821813583
0	0	0.033917881548404694	0.2834285497665405	0.24951066821813583
0	1	0.0	0.0	0.0
1	all_test	0.033917881548404694	0.04979880526661873	0.015880923718214035
1	0	0.033917881548404694	0.04979880526661873	0.015880923718214035
1	1	0.0	0.0	0.0
2	all_test	0.033917881548404694	0.03398741036653519	6.952881813049316e-05
2	0	0.033917881548404694	0.03398741036653519	6.952881813049316e-05
2	1	0.0	0.0	0.0
3	all_test	0.033917881548404694	0.033991239964962006	7.335841655731201e-05
3	0	0.033917881548404694	0.033991239964962006	7.335841655731201e-05
3	1	0.0	0.0	0.0
