validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.002749418606981635	0.002749418606981635	0.0	False
1	0.0	0.0026167144533246756	0.0026167144533246756	0.0	False
2	0.0	0.007562848273664713	0.007562848273664713	0.0	False
3	0.0	0.0053845858201384544	0.0053845858201384544	0.0	False
