enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0999838188290596	0.10003668814897537	5.2869319915771484e-05
1	all_test	0.0999838188290596	0.10004223138093948	5.841255187988281e-05
2	all_test	0.0999838188290596	0.10000885277986526	2.5033950805664062e-05
3	all_test	0.0999838188290596	0.10000650584697723	2.2687017917633057e-05
