model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.09998382187357757	-3.6884803660032492	0.5557699281477397		
spatial_mean	0.029521973984643787	-0.3843559167769637	6.911442968357229e-17		
best_single	0.02422723610573594	-0.13607300336941597	-0.2759358563492728	0.0	
global_elastic_net	0.0017991594013328676	0.9156331157342117	0.9844066260130758		[0.7861173782421315, 0.7353714964175132, 0.0, 0.0]
