enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.015511423349380493	0.01726970449090004	0.0017582811415195465
0	0	0.0	0.0	0.0
0	1	0.015511423349380493	0.01726970449090004	0.0017582811415195465
1	all_test	0.015511423349380493	0.209364652633667	0.1938532292842865
1	0	0.0	0.0	0.0
1	1	0.015511423349380493	0.209364652633667	0.1938532292842865
2	all_test	0.015511423349380493	0.01745280995965004	0.0019413866102695465
2	0	0.0	0.0	0.0
2	1	0.015511423349380493	0.01745280995965004	0.0019413866102695465
3	all_test	0.015511423349380493	0.015511423349380493	0.0
3	0	0.0	0.0	0.0
3	1	0.015511423349380493	0.015511423349380493	0.0
