enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.008325844071805477	0.006006368901580572	-0.002319475170224905
0	0	0.0	0.0	0.0
0	1	0.008325844071805477	0.006006368901580572	-0.002319475170224905
1	all_test	0.008325844071805477	0.059065740555524826	0.05073989648371935
1	0	0.0	0.0	0.0
1	1	0.008325844071805477	0.059065740555524826	0.05073989648371935
2	all_test	0.008325844071805477	0.008325844071805477	0.0
2	0	0.0	0.0	0.0
2	1	0.008325844071805477	0.008325844071805477	0.0
3	all_test	0.008325844071805477	0.008325844071805477	0.0
3	0	0.0	0.0	0.0
3	1	0.008325844071805477	0.008325844071805477	0.0
