enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.013331734575331211	0.018919644877314568	0.0055879103019833565
0	0	0.0	0.0	0.0
0	1	0.013331734575331211	0.018919644877314568	0.0055879103019833565
1	all_test	0.013331734575331211	0.24943870306015015	0.23610696848481894
1	0	0.0	0.0	0.0
1	1	0.013331734575331211	0.24943870306015015	0.23610696848481894
2	all_test	0.013331734575331211	0.07171990722417831	0.0583881726488471
2	0	0.0	0.0	0.0
2	1	0.013331734575331211	0.07171990722417831	0.0583881726488471
3	all_test	0.013331734575331211	0.013331734575331211	0.0
3	0	0.0	0.0	0.0
3	1	0.013331734575331211	0.013331734575331211	0.0
