enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.002586683491244912	0.11183580011129379	0.10924911662004888
0	0	0.002586683491244912	0.11183580011129379	0.10924911662004888
0	1	0.0	0.0	0.0
1	all_test	0.002586683491244912	0.002894742414355278	0.00030805892311036587
1	0	0.002586683491244912	0.002894742414355278	0.00030805892311036587
1	1	0.0	0.0	0.0
2	all_test	0.002586683491244912	0.020441671833395958	0.017854988342151046
2	0	0.002586683491244912	0.020441671833395958	0.017854988342151046
2	1	0.0	0.0	0.0
3	all_test	0.002586683491244912	0.0026136578526347876	2.6974361389875412e-05
3	0	0.002586683491244912	0.0026136578526347876	2.6974361389875412e-05
3	1	0.0	0.0	0.0
