model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0015480395605394894	-0.7412277992908061	0.2761575973499227		
spatial_mean	0.0659499387309447	-73.18018867672018	-1.2066777012419235e-16		
best_single	0.0017267979947869203	-0.9422944664506887	0.23436474940269467	0.0	
global_elastic_net	0.0015480401638896847	-0.7412284779363392	0.2761575364887428		[0.4893653670404913, 0.47937572847929155, 0.0, 0.0]
