validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.06802845746278763	0.06802845746278763	0.0	False
2	0.0	0.035530947148799896	0.035530947148799896	0.0	False
3	1.0	0.018896589055657387	0.023746958002448082	-0.25667959451675415	False
4	1.0	0.014961961656808853	0.019186394289135933	-0.28234484791755676	False
