enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.017469068989157677	0.02684115618467331	0.009372087195515633
0	0	0.0	0.0	0.0
0	1	0.017469068989157677	0.02684115618467331	0.009372087195515633
1	all_test	0.017469068989157677	0.25936511158943176	0.24189604260027409
1	0	0.0	0.0	0.0
1	1	0.017469068989157677	0.25936511158943176	0.24189604260027409
2	all_test	0.017469068989157677	0.017469068989157677	0.0
2	0	0.0	0.0	0.0
2	1	0.017469068989157677	0.017469068989157677	0.0
3	all_test	0.017469068989157677	0.017469068989157677	0.0
3	0	0.0	0.0	0.0
3	1	0.017469068989157677	0.017469068989157677	0.0
