enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0026775719597935677	0.11732954531908035	0.11465197335928679
0	0	0.0026775719597935677	0.11732954531908035	0.11465197335928679
0	1	0.0	0.0	0.0
1	all_test	0.0026775719597935677	0.00306411343626678	0.00038654147647321224
1	0	0.0026775719597935677	0.00306411343626678	0.00038654147647321224
1	1	0.0	0.0	0.0
2	all_test	0.0026775719597935677	0.021412832662463188	0.01873526070266962
2	0	0.0026775719597935677	0.021412832662463188	0.01873526070266962
2	1	0.0	0.0	0.0
3	all_test	0.0026775719597935677	0.0026775719597935677	0.0
3	0	0.0026775719597935677	0.0026775719597935677	0.0
3	1	0.0	0.0	0.0
