model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0034211258511364076	0.9547830374580787	0.9805154212976616		
spatial_mean	0.07586895762635162	-0.002758730417887323	1.8739660473356747e-16		
best_single	0.0032965659944946043	0.9564293429776867	0.9805154193854722	1.0	
global_elastic_net	0.0034211266982341745	0.9547830262620018	0.9805154193854725		[0.0, 1.219848768509408, 0.0, 0.0]
