validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.005394960753619671	0.005394960753619671	0.0	False
1	0.0499272383749485	0.0020146106835454702	0.002248542383313179	-0.11611757427453995	False
3	0.0	0.003071142127737403	0.003071142127737403	0.0	False
4	0.02289210446178913	0.003955417778342962	0.00406643794849515	-0.028067873790860176	False
