model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.013457551712123986	0.6822576753473895	0.9585965985390588		
spatial_mean	0.04413300835239192	-0.04201157593685867	0.0		
best_single	0.05946672231148546	-0.4040514196724172	-0.09088144680178888	0.0	
global_elastic_net	0.013457557163607345	0.6822575466340074	0.9585965965044394		[0.7091459767162701, 0.6875841931737873, 0.7321324128441875, 0.0]
