enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.013457550667226315	0.014505858533084393	0.001048307865858078
0	0	0.0	0.0	0.0
0	1	0.013457550667226315	0.014505858533084393	0.001048307865858078
1	all_test	0.013457550667226315	0.15485525131225586	0.14139770064502954
1	0	0.0	0.0	0.0
1	1	0.013457550667226315	0.15485525131225586	0.14139770064502954
2	all_test	0.013457550667226315	0.1964179277420044	0.18296037707477808
2	0	0.0	0.0	0.0
2	1	0.013457550667226315	0.1964179277420044	0.18296037707477808
3	all_test	0.013457550667226315	0.013457550667226315	0.0
3	0	0.0	0.0	0.0
3	1	0.013457550667226315	0.013457550667226315	0.0
